"date","Pertussis","Pathogenic_bacteria","Common_cold","Fever","Bordetella_pertussis","Airborne_disease","Pertussis_vaccine","Paroxysmal_attack","Syncope_(medicine)","Lymphocytosis"
"2013-08-21","1537.0","465.0","2048.0","2819.0","335.0","216.0","89.0","229.0","1806.0","405.0"
"2013-08-22","1559.0","449.0","1891.0","2889.0","265.0","261.0","83.0","240.0","1727.0","360.0"
"2013-08-23","1413.0","397.0","1790.0","2656.0","271.0","231.0","71.0","169.0","1581.0","319.0"
"2013-08-24","889.0","304.0","1418.0","2170.0","137.0","204.0","47.0","152.0","1027.0","258.0"
"2013-08-25","950.0","318.0","1708.0","2391.0","121.0","225.0","59.0","122.0","1052.0","211.0"
"2013-08-26","1498.0","448.0","2044.0","2993.0","194.0","271.0","60.0","154.0","1637.0","309.0"
"2013-08-27","1504.0","498.0","2090.0","3153.0","250.0","295.0","53.0","166.0","1750.0","372.0"
"2013-08-28","1365.0","553.0","2162.0","2984.0","290.0","280.0","68.0","175.0","1787.0","449.0"
"2013-08-29","1273.0","472.0","2209.0","3136.0","195.0","289.0","60.0","175.0","1613.0","402.0"
"2013-08-30","1198.0","397.0","2201.0","2926.0","201.0","214.0","66.0","149.0","1438.0","414.0"
"2013-08-31","958.0","291.0","1625.0","2441.0","144.0","186.0","59.0","119.0","1064.0","232.0"
"2013-09-01","1103.0","348.0","1779.0","2559.0","277.0","240.0","57.0","104.0","972.0","271.0"
"2013-09-02","1940.0","444.0","2098.0","2946.0","289.0","234.0","71.0","155.0","1286.0","354.0"
"2013-09-03","2058.0","510.0","2421.0","3103.0","300.0","285.0","68.0","255.0","1664.0","381.0"
"2013-09-04","2055.0","554.0","2443.0","3305.0","376.0","341.0","95.0","214.0","1791.0","397.0"
"2013-09-05","2203.0","570.0","2379.0","3220.0","418.0","270.0","87.0","195.0","1715.0","395.0"
"2013-09-06","1811.0","498.0","2199.0","2930.0","343.0","231.0","73.0","181.0","1479.0","369.0"
"2013-09-07","1519.0","384.0","1921.0","2448.0","184.0","184.0","58.0","159.0","1131.0","245.0"
"2013-09-08","1158.0","542.0","2123.0","2808.0","214.0","230.0","36.0","174.0","1148.0","261.0"
"2013-09-09","1730.0","687.0","2720.0","3256.0","380.0","310.0","80.0","229.0","1806.0","388.0"
"2013-09-10","1764.0","615.0","2890.0","4239.0","355.0","355.0","92.0","237.0","1864.0","388.0"
"2013-09-11","1989.0","619.0","2744.0","3493.0","351.0","299.0","103.0","200.0","1779.0","417.0"
"2013-09-12","2111.0","612.0","2740.0","3562.0","403.0","301.0","91.0","229.0","1831.0","360.0"
"2013-09-13","1736.0","533.0","2559.0","3798.0","385.0","277.0","67.0","188.0","1652.0","277.0"
"2013-09-14","1286.0","443.0","2173.0","3291.0","360.0","227.0","71.0","145.0","1120.0","249.0"
"2013-09-15","1145.0","515.0","2564.0","2848.0","299.0","327.0","64.0","183.0","1176.0","229.0"
"2013-09-16","1558.0","658.0","3186.0","3592.0","236.0","360.0","87.0","254.0","1780.0","445.0"
"2013-09-17","1697.0","716.0","3425.0","3570.0","366.0","314.0","91.0","237.0","1835.0","422.0"
"2013-09-18","1634.0","643.0","3581.0","3562.0","368.0","315.0","82.0","194.0","1856.0","418.0"
"2013-09-19","1495.0","660.0","3216.0","3388.0","271.0","386.0","85.0","214.0","1746.0","383.0"
"2013-09-20","1540.0","543.0","3093.0","3259.0","282.0","303.0","79.0","221.0","1639.0","368.0"
"2013-09-21","1065.0","427.0","2449.0","2654.0","188.0","203.0","48.0","159.0","1046.0","261.0"
"2013-09-22","1122.0","480.0","2791.0","2907.0","190.0","880.0","63.0","205.0","1084.0","229.0"
"2013-09-23","1627.0","622.0","3456.0","3587.0","300.0","520.0","78.0","227.0","1830.0","374.0"
"2013-09-24","1726.0","743.0","3483.0","3676.0","326.0","364.0","84.0","195.0","1946.0","493.0"
"2013-09-25","1552.0","604.0","3573.0","3644.0","298.0","381.0","87.0","246.0","1831.0","429.0"
"2013-09-26","1626.0","599.0","3263.0","3327.0","327.0","416.0","108.0","230.0","1806.0","388.0"
"2013-09-27","1533.0","518.0","2948.0","3015.0","270.0","296.0","88.0","182.0","1683.0","369.0"
"2013-09-28","1358.0","405.0","2400.0","2590.0","218.0","234.0","101.0","128.0","2216.0","229.0"
"2013-09-29","1175.0","473.0","2685.0","2846.0","273.0","280.0","61.0","199.0","1159.0","244.0"
"2013-09-30","1754.0","702.0","3490.0","3564.0","279.0","368.0","102.0","255.0","1833.0","406.0"
"2013-10-01","2294.0","774.0","3707.0","3820.0","364.0","390.0","122.0","289.0","1991.0","432.0"
"2013-10-02","2213.0","832.0","3518.0","3738.0","381.0","411.0","90.0","256.0","1981.0","447.0"
"2013-10-03","1969.0","718.0","3362.0","3694.0","399.0","372.0","112.0","250.0","1951.0","453.0"
"2013-10-04","1706.0","612.0","2926.0","3450.0","317.0","285.0","101.0","234.0","1584.0","369.0"
"2013-10-05","1116.0","397.0","2294.0","2852.0","194.0","270.0","58.0","171.0","1221.0","285.0"
"2013-10-06","1295.0","542.0","2562.0","3125.0","313.0","284.0","56.0","206.0","1316.0","257.0"
"2013-10-07","1764.0","678.0","3322.0","3841.0","345.0","388.0","63.0","289.0","2001.0","376.0"
"2013-10-08","1773.0","769.0","3432.0","3730.0","353.0","404.0","88.0","280.0","1989.0","458.0"
"2013-10-09","1706.0","698.0","3212.0","3738.0","380.0","376.0","86.0","259.0","1959.0","467.0"
"2013-10-10","1778.0","644.0","3312.0","3487.0","411.0","423.0","86.0","251.0","1972.0","396.0"
"2013-10-11","1329.0","580.0","2601.0","3166.0","309.0","333.0","57.0","200.0","1750.0","363.0"
"2013-10-12","985.0","391.0","2053.0","2538.0","199.0","251.0","60.0","184.0","1095.0","278.0"
"2013-10-13","1054.0","452.0","2279.0","2718.0","233.0","252.0","41.0","191.0","1273.0","251.0"
"2013-10-14","1548.0","608.0","3061.0","3308.0","400.0","378.0","69.0","209.0","1784.0","376.0"
"2013-10-15","1585.0","698.0","3060.0","3412.0","357.0","340.0","79.0","282.0","1842.0","411.0"
"2013-10-16","1609.0","711.0","3096.0","3426.0","343.0","369.0","101.0","260.0","1919.0","425.0"
"2013-10-17","1544.0","664.0","3132.0","3600.0","344.0","368.0","76.0","266.0","2037.0","414.0"
"2013-10-18","1370.0","624.0","2813.0","3242.0","294.0","318.0","95.0","224.0","3550.0","378.0"
"2013-10-19","1010.0","497.0","2195.0","2675.0","223.0","233.0","51.0","187.0","2447.0","269.0"
"2013-10-20","1115.0","495.0","2287.0","2826.0","228.0","317.0","38.0","215.0","1864.0","250.0"
"2013-10-21","1692.0","627.0","3289.0","3631.0","380.0","378.0","89.0","239.0","2331.0","423.0"
"2013-10-22","1697.0","717.0","3375.0","3827.0","354.0","394.0","97.0","304.0","2423.0","452.0"
"2013-10-23","1646.0","713.0","3301.0","3560.0","418.0","368.0","79.0","245.0","2096.0","416.0"
"2013-10-24","1738.0","605.0","3303.0","3478.0","347.0","386.0","69.0","274.0","2095.0","449.0"
"2013-10-25","1428.0","486.0","3043.0","3109.0","291.0","360.0","68.0","214.0","2411.0","336.0"
"2013-10-26","1040.0","382.0","2513.0","2681.0","234.0","260.0","44.0","149.0","1693.0","246.0"
"2013-10-27","1070.0","440.0","2603.0","3022.0","236.0","264.0","30.0","211.0","1640.0","272.0"
"2013-10-28","1753.0","629.0","3327.0","3611.0","319.0","371.0","62.0","281.0","2312.0","406.0"
"2013-10-29","1832.0","664.0","3336.0","3802.0","371.0","377.0","85.0","250.0","2313.0","464.0"
"2013-10-30","1673.0","750.0","3401.0","3594.0","334.0","383.0","80.0","243.0","1960.0","422.0"
"2013-10-31","1591.0","623.0","2966.0","3286.0","300.0","280.0","84.0","224.0","1934.0","391.0"
"2013-11-01","20680.0","463.0","2730.0","2870.0","342.0","297.0","69.0","182.0","2346.0","312.0"
"2013-11-02","2138.0","405.0","2209.0","2516.0","229.0","230.0","33.0","159.0","1616.0","268.0"
"2013-11-03","1211.0","479.0","2395.0","2552.0","294.0","268.0","44.0","204.0","1604.0","264.0"
"2013-11-04","1675.0","712.0","3638.0","3410.0","413.0","481.0","69.0","291.0","2134.0","398.0"
"2013-11-05","1917.0","747.0","3522.0","3328.0","378.0","419.0","88.0","267.0","1974.0","430.0"
"2013-11-06","1805.0","796.0","3526.0","3607.0","358.0","534.0","68.0","273.0","2253.0","432.0"
"2013-11-07","2033.0","738.0","3358.0","3405.0","379.0","447.0","79.0","252.0","2024.0","423.0"
"2013-11-08","2084.0","592.0","2766.0","2946.0","306.0","401.0","44.0","249.0","2258.0","415.0"
"2013-11-09","1672.0","405.0","2380.0","2493.0","229.0","322.0","39.0","195.0","1487.0","308.0"
"2013-11-10","1640.0","540.0","3115.0","2974.0","278.0","365.0","55.0","202.0","1481.0","236.0"
"2013-11-11","2172.0","673.0","4130.0","4444.0","405.0","475.0","92.0","292.0","2360.0","443.0"
"2013-11-12","2796.0","684.0","4414.0","4655.0","414.0","499.0","123.0","324.0","2305.0","491.0"
"2013-11-13","2889.0","708.0","4636.0","5020.0","452.0","490.0","132.0","302.0","2412.0","508.0"
"2013-11-14","2735.0","698.0","4464.0","4468.0","438.0","405.0","118.0","265.0","2243.0","481.0"
"2013-11-15","2312.0","560.0","4098.0","4119.0","380.0","407.0","99.0","267.0","2309.0","427.0"
"2013-11-16","1856.0","468.0","3445.0","3505.0","345.0","292.0","60.0","222.0","1747.0","320.0"
"2013-11-17","1669.0","535.0","3450.0","3783.0","338.0","367.0","76.0","235.0","1690.0","321.0"
"2013-11-18","2377.0","648.0","4575.0","4896.0","481.0","455.0","106.0","285.0","2292.0","460.0"
"2013-11-19","2327.0","664.0","4393.0","4570.0","448.0","523.0","99.0","272.0","2299.0","479.0"
"2013-11-20","1861.0","604.0","3601.0","4406.0","516.0","451.0","77.0","270.0","1991.0","420.0"
"2013-11-21","1779.0","595.0","3661.0","4296.0","449.0","463.0","146.0","214.0","2005.0","420.0"
"2013-11-22","1845.0","468.0","3377.0","3777.0","460.0","321.0","106.0","191.0","1987.0","361.0"
"2013-11-23","1258.0","340.0","2392.0","2775.0","275.0","249.0","78.0","161.0","1401.0","258.0"
"2013-11-24","1226.0","425.0","2774.0","2474.0","340.0","323.0","75.0","181.0","1299.0","237.0"
"2013-11-25","2000.0","611.0","3901.0","3358.0","463.0","373.0","104.0","239.0","2007.0","370.0"
"2013-11-26","2189.0","610.0","3692.0","3330.0","470.0","436.0","106.0","222.0","1907.0","399.0"
"2013-11-27","1921.0","500.0","3529.0","3045.0","391.0","351.0","113.0","193.0","1685.0","384.0"
"2013-11-28","1506.0","435.0","2816.0","2630.0","300.0","300.0","125.0","183.0","1306.0","299.0"
"2013-11-29","1333.0","331.0","2850.0","2345.0","304.0","312.0","127.0","134.0","1277.0","302.0"
"2013-11-30","1266.0","332.0","2449.0","2216.0","297.0","318.0","118.0","125.0","1165.0","244.0"
"2013-12-01","1149.0","415.0","2745.0","2523.0","311.0","366.0","87.0","180.0","1316.0","249.0"
"2013-12-02","1621.0","658.0","3706.0","3449.0","522.0","434.0","98.0","233.0","1921.0","407.0"
"2013-12-03","1840.0","735.0","3930.0","3511.0","597.0","455.0","158.0","242.0","1969.0","449.0"
"2013-12-04","2123.0","845.0","4349.0","3731.0","581.0","480.0","107.0","246.0","2152.0","400.0"
"2013-12-05","2086.0","881.0","4212.0","3302.0","606.0","471.0","138.0","235.0","2103.0","401.0"
"2013-12-06","1745.0","801.0","3484.0","3015.0","491.0","284.0","121.0","151.0","2198.0","313.0"
"2013-12-07","1327.0","666.0","3005.0","2526.0","330.0","309.0","94.0","163.0","1616.0","281.0"
"2013-12-08","1289.0","732.0","3411.0","2886.0","351.0","349.0","88.0","175.0","1444.0","251.0"
"2013-12-09","2327.0","791.0","4414.0","3704.0","466.0","419.0","104.0","188.0","2309.0","375.0"
"2013-12-10","2059.0","822.0","4384.0","3565.0","454.0","498.0","131.0","190.0","2080.0","413.0"
"2013-12-11","2268.0","747.0","4380.0","3450.0","514.0","533.0","103.0","178.0","1749.0","325.0"
"2013-12-12","2186.0","571.0","3202.0","2725.0","396.0","313.0","100.0","120.0","1738.0","379.0"
"2013-12-13","1417.0","453.0","2654.0","2374.0","315.0","285.0","69.0","74.0","2133.0","306.0"
"2013-12-14","1061.0","353.0","1935.0","1951.0","236.0","189.0","50.0","82.0","1356.0","189.0"
"2013-12-15","972.0","366.0","2290.0","2203.0","260.0","262.0","52.0","99.0","1315.0","181.0"
"2013-12-16","1434.0","462.0","3097.0","2623.0","300.0","281.0","73.0","101.0","1752.0","331.0"
"2013-12-17","1421.0","457.0","3041.0","2520.0","290.0","302.0","75.0","104.0","1703.0","298.0"
"2013-12-18","1346.0","487.0","2901.0","2643.0","277.0","259.0","87.0","119.0","1738.0","324.0"
"2013-12-19","1436.0","402.0","2895.0","2332.0","260.0","227.0","92.0","111.0","1535.0","355.0"
"2013-12-20","1292.0","290.0","2360.0","2054.0","226.0","199.0","71.0","83.0","1554.0","308.0"
"2013-12-21","943.0","204.0","2003.0","1853.0","141.0","169.0","38.0","67.0","997.0","200.0"
"2013-12-22","855.0","210.0","2223.0","1969.0","133.0","164.0","36.0","75.0","982.0","176.0"
"2013-12-23","1050.0","266.0","2434.0","2169.0","138.0","146.0","64.0","69.0","1197.0","270.0"
"2013-12-24","895.0","222.0","2098.0","1970.0","123.0","157.0","47.0","66.0","1085.0","219.0"
"2013-12-25","660.0","197.0","1626.0","1706.0","80.0","161.0","28.0","63.0","749.0","143.0"
"2013-12-26","939.0","249.0","2443.0","2060.0","132.0","175.0","61.0","71.0","1145.0","200.0"
"2013-12-27","961.0","227.0","2646.0","2438.0","134.0","175.0","63.0","81.0","1285.0","254.0"
"2013-12-28","882.0","221.0","2691.0","2288.0","114.0","166.0","43.0","61.0","1028.0","175.0"
"2013-12-29","827.0","205.0","2693.0","2194.0","126.0","134.0","38.0","69.0","1110.0","132.0"
"2013-12-30","1138.0","252.0","3039.0","2585.0","143.0","192.0","61.0","73.0","1296.0","233.0"
"2013-12-31","1077.0","220.0","2834.0","2242.0","139.0","194.0","52.0","90.0","1297.0","210.0"
"2014-01-01","813.0","234.0","2293.0","1995.0","95.0","152.0","46.0","68.0","966.0","138.0"
"2014-01-02","1220.0","274.0","2900.0","2665.0","161.0","233.0","58.0","98.0","1327.0","239.0"
"2014-01-03","1279.0","306.0","3435.0","2797.0","199.0","325.0","78.0","92.0","1524.0","286.0"
"2014-01-04","1113.0","253.0","2645.0","2420.0","148.0","240.0","53.0","79.0","1116.0","194.0"
"2014-01-05","227.0","44.0","619.0","594.0","50.0","26.0","11.0","15.0","255.0","32.0"
"2014-01-06","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2014-01-07","2087.0","531.0","3894.0","3405.0","289.0","353.0","108.0","130.0","1764.0","420.0"
"2014-01-08","2162.0","518.0","3670.0","3277.0","283.0","317.0","158.0","129.0","1799.0","373.0"
"2014-01-09","1802.0","476.0","3686.0","3067.0","274.0","420.0","103.0","108.0","1839.0","328.0"
"2014-01-10","1752.0","453.0","3993.0","2754.0","236.0","291.0","97.0","122.0","1719.0","374.0"
"2014-01-11","1150.0","336.0","2598.0","2490.0","161.0","226.0","60.0","113.0","1259.0","262.0"
"2014-01-12","1214.0","366.0","2718.0","2617.0","204.0","568.0","63.0","88.0","1329.0","241.0"
"2014-01-13","1535.0","585.0","3382.0","3275.0","290.0","447.0","88.0","127.0","1868.0","367.0"
"2014-01-14","1543.0","559.0","3083.0","3235.0","303.0","409.0","89.0","142.0","1868.0","414.0"
"2014-01-15","1713.0","594.0","3164.0","3714.0","309.0","404.0","90.0","163.0","1872.0","405.0"
"2014-01-16","1640.0","578.0","3141.0","3292.0","300.0","412.0","89.0","123.0","1963.0","465.0"
"2014-01-17","1685.0","472.0","2653.0","3001.0","256.0","303.0","75.0","95.0","1671.0","394.0"
"2014-01-18","1185.0","302.0","2082.0","2276.0","146.0","255.0","63.0","78.0","1253.0","249.0"
"2014-01-19","1235.0","406.0","2433.0","2552.0","161.0","309.0","63.0","88.0","1435.0","260.0"
"2014-01-20","1719.0","524.0","2888.0","2988.0","211.0","343.0","89.0","139.0","1836.0","354.0"
"2014-01-21","2271.0","568.0","3257.0","3090.0","292.0","370.0","93.0","126.0","1960.0","430.0"
"2014-01-22","2289.0","622.0","3083.0","3284.0","283.0","348.0","95.0","146.0","1980.0","422.0"
"2014-01-23","2386.0","563.0","3060.0","3012.0","306.0","367.0","118.0","125.0","1912.0","453.0"
"2014-01-24","2142.0","554.0","2847.0","2766.0","256.0","316.0","88.0","150.0","2093.0","396.0"
"2014-01-25","1720.0","304.0","2259.0","2371.0","167.0","215.0","57.0","123.0","1339.0","310.0"
"2014-01-26","2110.0","443.0","2487.0","2579.0","194.0","329.0","78.0","109.0","1415.0","241.0"
"2014-01-27","2575.0","663.0","3398.0","3277.0","287.0","339.0","88.0","168.0","1938.0","406.0"
"2014-01-28","1983.0","580.0","3369.0","3125.0","348.0","346.0","80.0","159.0","1886.0","411.0"
"2014-01-29","2233.0","742.0","3210.0","3134.0","292.0","361.0","85.0","137.0","1965.0","467.0"
"2014-01-30","4190.0","569.0","3205.0","2931.0","403.0","358.0","155.0","142.0","1903.0","417.0"
"2014-01-31","1735.0","527.0","2641.0","2438.0","283.0","272.0","93.0","135.0","1764.0","374.0"
"2014-02-01","1210.0","294.0","2206.0","2229.0","161.0","234.0","55.0","74.0","1269.0","241.0"
"2014-02-02","1262.0","452.0","2296.0","2599.0","213.0","294.0","69.0","122.0","1361.0","195.0"
"2014-02-03","1629.0","599.0","2869.0","2954.0","303.0","369.0","70.0","145.0","1705.0","377.0"
"2014-02-04","1823.0","655.0","3284.0","3143.0","317.0","358.0","95.0","188.0","1906.0","462.0"
"2014-02-05","1888.0","634.0","3102.0","3215.0","353.0","389.0","89.0","188.0","1973.0","445.0"
"2014-02-06","1800.0","719.0","3071.0","3032.0","351.0","449.0","98.0","212.0","1921.0","475.0"
"2014-02-07","1865.0","491.0","2805.0","2930.0","326.0","346.0","68.0","146.0","1960.0","457.0"
"2014-02-08","1408.0","331.0","2233.0","2390.0","201.0","196.0","55.0","131.0","1322.0","265.0"
"2014-02-09","1284.0","439.0","2380.0","2461.0","227.0","304.0","50.0","122.0","1391.0","306.0"
"2014-02-10","1703.0","623.0","3247.0","3213.0","309.0","378.0","67.0","194.0","1990.0","439.0"
"2014-02-11","1888.0","649.0","3365.0","3234.0","385.0","375.0","70.0","191.0","2053.0","485.0"
"2014-02-12","1652.0","621.0","3097.0","2869.0","331.0","329.0","70.0","162.0","1891.0","438.0"
"2014-02-13","1490.0","523.0","2879.0","2902.0","287.0","322.0","67.0","163.0","1813.0","438.0"
"2014-02-14","1376.0","419.0","2297.0","2439.0","248.0","289.0","61.0","136.0","1644.0","401.0"
"2014-02-15","1029.0","354.0","2096.0","2208.0","174.0","198.0","45.0","145.0","1279.0","239.0"
"2014-02-16","993.0","424.0","3767.0","2300.0","194.0","222.0","50.0","126.0","1260.0","241.0"
"2014-02-17","1538.0","522.0","2758.0","2945.0","305.0","302.0","72.0","186.0","1824.0","404.0"
"2014-02-18","1863.0","628.0","2971.0","3048.0","291.0","325.0","66.0","186.0","1903.0","391.0"
"2014-02-19","1735.0","629.0","2945.0","3047.0","321.0","345.0","61.0","212.0","1867.0","424.0"
"2014-02-20","1931.0","661.0","2949.0","2999.0","300.0","372.0","82.0","172.0","1953.0","497.0"
"2014-02-21","1583.0","528.0","2505.0","2511.0","292.0","269.0","125.0","146.0","1734.0","388.0"
"2014-02-22","999.0","364.0","2048.0","2078.0","205.0","201.0","49.0","136.0","1219.0","290.0"
"2014-02-23","1191.0","405.0","2088.0","2306.0","236.0","251.0","69.0","115.0","1338.0","223.0"
"2014-02-24","1751.0","650.0","2933.0","3037.0","308.0","389.0","72.0","178.0","1962.0","444.0"
"2014-02-25","1836.0","650.0","2942.0","3016.0","317.0","370.0","76.0","163.0","1982.0","458.0"
"2014-02-26","1850.0","658.0","2873.0","3245.0","317.0","378.0","89.0","159.0","1963.0","431.0"
"2014-02-27","1823.0","681.0","2938.0","3522.0","324.0","329.0","72.0","147.0","2028.0","409.0"
"2014-02-28","1697.0","479.0","2458.0","3722.0","260.0","252.0","70.0","138.0","1749.0","342.0"
"2014-03-01","1098.0","339.0","2013.0","3343.0","191.0","218.0","50.0","102.0","1230.0","296.0"
"2014-03-02","1315.0","423.0","2185.0","3723.0","247.0","256.0","73.0","118.0","1326.0","294.0"
"2014-03-03","1607.0","707.0","2688.0","3580.0","335.0","361.0","61.0","172.0","1879.0","391.0"
"2014-03-04","1709.0","651.0","2932.0","3123.0","314.0","382.0","74.0","172.0","1962.0","451.0"
"2014-03-05","1622.0","672.0","2983.0","3003.0","338.0","344.0","90.0","135.0","1943.0","469.0"
"2014-03-06","1654.0","769.0","2670.0","3026.0","333.0","366.0","97.0","123.0","2171.0","401.0"
"2014-03-07","1382.0","666.0","2626.0","2820.0","279.0","316.0","63.0","160.0","2659.0","431.0"
"2014-03-08","936.0","339.0","1784.0","2212.0","187.0","231.0","54.0","96.0","1610.0","276.0"
"2014-03-09","1054.0","458.0","2055.0","2271.0","247.0","270.0","51.0","112.0","1587.0","275.0"
"2014-03-10","1538.0","642.0","2881.0","3197.0","349.0","400.0","70.0","127.0","2146.0","396.0"
"2014-03-11","1549.0","732.0","2709.0","3261.0","352.0","402.0","96.0","161.0","2093.0","440.0"
"2014-03-12","1506.0","687.0","2638.0","2828.0","351.0","391.0","76.0","164.0","2113.0","413.0"
"2014-03-13","1410.0","594.0","2657.0","2843.0","326.0","371.0","84.0","145.0","1945.0","394.0"
"2014-03-14","1702.0","589.0","2266.0","3409.0","283.0","278.0","73.0","124.0","1904.0","357.0"
"2014-03-15","1269.0","342.0","1612.0","2157.0","206.0","197.0","56.0","110.0","1261.0","241.0"
"2014-03-16","1395.0","432.0","1881.0","2212.0","245.0","228.0","62.0","95.0","1372.0","216.0"
"2014-03-17","1749.0","567.0","2534.0","2882.0","327.0","323.0","79.0","173.0","1927.0","364.0"
"2014-03-18","1751.0","638.0","2872.0","2927.0","315.0","429.0","93.0","133.0","1937.0","436.0"
"2014-03-19","1842.0","682.0","2651.0","2809.0","418.0","345.0","107.0","139.0","1847.0","422.0"
"2014-03-20","2347.0","591.0","2519.0","2825.0","371.0","331.0","84.0","162.0","1993.0","384.0"
"2014-03-21","2867.0","573.0","2148.0","2464.0","286.0","304.0","128.0","113.0","1852.0","392.0"
"2014-03-22","1178.0","352.0","1596.0","2008.0","199.0","236.0","76.0","86.0","1301.0","250.0"
"2014-03-23","1080.0","426.0","1840.0","2284.0","213.0","281.0","48.0","137.0","1459.0","294.0"
"2014-03-24","2212.0","891.0","2515.0","3002.0","411.0","387.0","102.0","142.0","1957.0","450.0"
"2014-03-25","1991.0","839.0","2788.0","3365.0","440.0","399.0","104.0","184.0","2080.0","512.0"
"2014-03-26","1751.0","933.0","2823.0","3169.0","479.0","368.0","126.0","148.0","2200.0","486.0"
"2014-03-27","1591.0","690.0","2557.0","2956.0","376.0","365.0","87.0","131.0","2009.0","420.0"
"2014-03-28","1392.0","533.0","2104.0","2491.0","261.0","287.0","76.0","97.0","1883.0","380.0"
"2014-03-29","969.0","314.0","1629.0","2083.0","178.0","279.0","60.0","94.0","1327.0","303.0"
"2014-03-30","1070.0","476.0","1833.0","2196.0","228.0","321.0","54.0","113.0","1442.0","263.0"
"2014-03-31","1616.0","646.0","2349.0","3010.0","367.0","429.0","78.0","143.0","1923.0","413.0"
"2014-04-01","1585.0","701.0","2357.0","3052.0","339.0","457.0","98.0","152.0","2044.0","430.0"
"2014-04-02","1717.0","614.0","2439.0","2926.0","394.0","407.0","77.0","144.0","1911.0","470.0"
"2014-04-03","1567.0","613.0","2415.0","2911.0","403.0","387.0","101.0","137.0","1998.0","434.0"
"2014-04-04","1543.0","536.0","2069.0","2538.0","311.0","296.0","87.0","136.0","1697.0","395.0"
"2014-04-05","1034.0","349.0","1544.0","2208.0","208.0","228.0","72.0","98.0","1269.0","279.0"
"2014-04-06","1254.0","403.0","1653.0","2355.0","267.0","241.0","53.0","122.0","1356.0","236.0"
"2014-04-07","2003.0","636.0","2438.0","3052.0","357.0","397.0","113.0","145.0","1995.0","426.0"
"2014-04-08","1994.0","643.0","2304.0","3059.0","388.0","344.0","116.0","174.0","2069.0","492.0"
"2014-04-09","2135.0","713.0","2142.0","2958.0","445.0","406.0","108.0","124.0","1976.0","435.0"
"2014-04-10","2016.0","591.0","2156.0","2878.0","421.0","337.0","96.0","139.0","1958.0","472.0"
"2014-04-11","1642.0","484.0","1832.0","2400.0","323.0","313.0","91.0","114.0","1780.0","385.0"
"2014-04-12","1063.0","322.0","1439.0","2111.0","262.0","208.0","74.0","100.0","1256.0","274.0"
"2014-04-13","1117.0","366.0","1504.0","2236.0","273.0","204.0","60.0","90.0","1319.0","255.0"
"2014-04-14","1572.0","541.0","2187.0","2837.0","359.0","289.0","98.0","140.0","2034.0","376.0"
"2014-04-15","1813.0","610.0","2101.0","2845.0","427.0","524.0","116.0","135.0","2201.0","496.0"
"2014-04-16","1547.0","622.0","2222.0","2725.0","427.0","318.0","114.0","128.0","1989.0","453.0"
"2014-04-17","1593.0","502.0","2021.0","2562.0","379.0","260.0","100.0","131.0","1841.0","401.0"
"2014-04-18","1064.0","435.0","1611.0","2143.0","247.0","227.0","81.0","93.0","1605.0","313.0"
"2014-04-19","799.0","360.0","1431.0","1860.0","195.0","175.0","57.0","92.0","1167.0","234.0"
"2014-04-20","831.0","352.0","1513.0","1971.0","210.0","198.0","53.0","78.0","1211.0","198.0"
"2014-04-21","1174.0","514.0","2009.0","2732.0","282.0","296.0","79.0","107.0","1832.0","357.0"
"2014-04-22","1521.0","697.0","2216.0","2832.0","382.0","304.0","89.0","135.0","2055.0","453.0"
"2014-04-23","1845.0","716.0","2232.0","2749.0","453.0","359.0","70.0","152.0","1994.0","470.0"
"2014-04-24","1686.0","696.0","2103.0","2598.0","449.0","374.0","97.0","124.0","2598.0","460.0"
"2014-04-25","1642.0","584.0","1775.0","2320.0","404.0","365.0","88.0","100.0","2149.0","396.0"
"2014-04-26","1129.0","359.0","1453.0","1977.0","277.0","213.0","69.0","89.0","1369.0","288.0"
"2014-04-27","1099.0","476.0","1670.0","2216.0","303.0","324.0","80.0","132.0","1445.0","205.0"
"2014-04-28","1656.0","632.0","2144.0","2914.0","385.0","422.0","81.0","115.0","2022.0","426.0"
"2014-04-29","1632.0","692.0","2222.0","2889.0","381.0","377.0","94.0","149.0","2016.0","439.0"
"2014-04-30","1566.0","636.0","2088.0","2501.0","367.0","395.0","93.0","130.0","1914.0","459.0"
"2014-05-01","1503.0","614.0","1921.0","2552.0","333.0","362.0","70.0","131.0","1765.0","394.0"
"2014-05-02","1713.0","554.0","1825.0","2396.0","367.0","272.0","103.0","115.0","1787.0","342.0"
"2014-05-03","1041.0","435.0","1407.0","1953.0","257.0","205.0","43.0","108.0","1153.0","274.0"
"2014-05-04","1028.0","483.0","1597.0","2132.0","269.0","242.0","73.0","116.0","1352.0","205.0"
"2014-05-05","1476.0","601.0","2236.0","2728.0","380.0","357.0","130.0","158.0","1962.0","375.0"
"2014-05-06","1668.0","748.0","2271.0","2664.0","371.0","334.0","140.0","135.0","2023.0","451.0"
"2014-05-07","1654.0","613.0","2062.0","2675.0","438.0","331.0","111.0","143.0","1898.0","405.0"
"2014-05-08","1592.0","637.0","1958.0","2585.0","452.0","360.0","122.0","117.0","1901.0","392.0"
"2014-05-09","1369.0","471.0","1793.0","2230.0","315.0","291.0","76.0","128.0","1753.0","364.0"
"2014-05-10","988.0","373.0","1358.0","1803.0","243.0","232.0","70.0","94.0","1304.0","238.0"
