"date","Haemophilus","Haemophilus_influenzae","Gram-negative_bacteria","Facultative_anaerobic_organism","Epiglottitis","Cellulitis","Meningitis","Pathogenic_bacteria","Hib_vaccine","Osteomyelitis"
"2012-02-04","123.0","792.0","1501.0","390.0","516.0","2938.0","5258.0","478.0","255.0","1086.0"
"2012-02-05","123.0","867.0","1806.0","491.0","463.0","3057.0","5582.0","590.0","273.0","1169.0"
"2012-02-06","204.0","1269.0","2662.0","680.0","443.0","4204.0","7293.0","857.0","433.0","1652.0"
"2012-02-07","184.0","1300.0","2837.0","754.0","498.0","4141.0","7235.0","903.0","494.0","1757.0"
"2012-02-08","200.0","1280.0","2878.0","779.0","477.0","4414.0","7417.0","880.0","461.0","1655.0"
"2012-02-09","143.0","1217.0","2721.0","777.0","444.0","4482.0","7769.0","1146.0","435.0","1608.0"
"2012-02-10","131.0","1027.0","2268.0","650.0","393.0","4036.0","7233.0","685.0","439.0","1502.0"
"2012-02-11","105.0","832.0","1580.0","430.0","306.0","3495.0","6263.0","457.0","302.0","1189.0"
"2012-02-12","104.0","932.0","1679.0","523.0","352.0","3165.0","6101.0","599.0","290.0","1453.0"
"2012-02-13","189.0","1271.0","2543.0","734.0","443.0","3957.0","7396.0","731.0","445.0","1669.0"
"2012-02-14","157.0","1271.0","2602.0","834.0","402.0","4076.0","7347.0","775.0","394.0","1709.0"
"2012-02-15","153.0","1387.0","2670.0","836.0","385.0","4100.0","8128.0","903.0","436.0","1765.0"
"2012-02-16","140.0","1280.0","2547.0","702.0","413.0","3953.0","7681.0","821.0","437.0","1798.0"
"2012-02-17","125.0","1284.0","2346.0","637.0","431.0","3843.0","7568.0","656.0","452.0","1695.0"
"2012-02-18","107.0","766.0","1318.0","371.0","321.0","2855.0","5745.0","462.0","242.0","1253.0"
"2012-02-19","129.0","849.0","1694.0","654.0","329.0","3113.0","6677.0","593.0","273.0","1226.0"
"2012-02-20","192.0","1217.0","2138.0","646.0","448.0","4009.0","7501.0","860.0","403.0","1603.0"
"2012-02-21","182.0","1285.0","2633.0","732.0","470.0","4578.0","7688.0","878.0","450.0","1679.0"
"2012-02-22","159.0","1229.0","2541.0","815.0","473.0","4197.0","8100.0","898.0","474.0","1659.0"
"2012-02-23","183.0","1435.0","2569.0","841.0","363.0","4324.0","8571.0","828.0","449.0","1833.0"
"2012-02-24","141.0","1192.0","2167.0","636.0","398.0","3910.0","8042.0","713.0","453.0","1640.0"
"2012-02-25","140.0","912.0","1401.0","422.0","348.0","3253.0","6133.0","443.0","333.0","1228.0"
"2012-02-26","132.0","1035.0","1657.0","559.0","345.0","3282.0","6153.0","586.0","359.0","1220.0"
"2012-02-27","175.0","1523.0","2598.0","850.0","449.0","4728.0","8585.0","893.0","541.0","1687.0"
"2012-02-28","182.0","1400.0","2495.0","896.0","452.0","4162.0","8337.0","972.0","505.0","1923.0"
"2012-02-29","191.0","1439.0","2503.0","908.0","453.0","3753.0","8066.0","1073.0","461.0","1630.0"
"2012-03-01","166.0","1329.0","2507.0","835.0","422.0","3693.0","9020.0","895.0","479.0","1715.0"
"2012-03-02","162.0","1186.0","1970.0","675.0","363.0","4063.0","7110.0","713.0","351.0","1420.0"
"2012-03-03","93.0","799.0","1313.0","459.0","299.0","3280.0","5645.0","534.0","254.0","1117.0"
"2012-03-04","111.0","862.0","1675.0","571.0","413.0","3297.0","6824.0","727.0","322.0","1335.0"
"2012-03-05","174.0","1320.0","2468.0","786.0","427.0","4123.0","7981.0","926.0","504.0","1554.0"
"2012-03-06","182.0","1456.0","2526.0","894.0","410.0","4110.0","8040.0","934.0","486.0","1690.0"
"2012-03-07","204.0","1478.0","2706.0","855.0","369.0","3873.0","8530.0","920.0","492.0","1712.0"
"2012-03-08","190.0","1391.0","2536.0","767.0","324.0","3834.0","7696.0","439.0","501.0","1663.0"
"2012-03-09","138.0","1129.0","1998.0","562.0","271.0","3597.0","6947.0","358.0","418.0","1505.0"
"2012-03-10","92.0","861.0","1434.0","417.0","167.0","2271.0","5483.0","465.0","263.0","1001.0"
"2012-03-11","111.0","901.0","1716.0","493.0","274.0","3316.0","5920.0","597.0","290.0","1292.0"
"2012-03-12","194.0","1388.0","2132.0","671.0","372.0","4216.0","7488.0","830.0","446.0","1602.0"
"2012-03-13","210.0","1337.0","2439.0","658.0","330.0","4330.0","7901.0","965.0","475.0","1752.0"
"2012-03-14","184.0","1209.0","2265.0","658.0","379.0","3667.0","7272.0","880.0","377.0","1594.0"
"2012-03-15","173.0","1219.0","2250.0","674.0","331.0","3743.0","7594.0","770.0","450.0","1595.0"
"2012-03-16","165.0","1037.0","1719.0","479.0","281.0","3247.0","6477.0","621.0","321.0","1314.0"
"2012-03-17","98.0","695.0","1151.0","345.0","257.0","2478.0","5889.0","479.0","259.0","1044.0"
"2012-03-18","108.0","774.0","1525.0","443.0","311.0","2322.0","4750.0","531.0","224.0","1049.0"
"2012-03-19","159.0","1196.0","2176.0","737.0","357.0","3210.0","6988.0","794.0","409.0","1553.0"
"2012-03-20","185.0","1234.0","2183.0","684.0","320.0","3203.0","6932.0","851.0","425.0","1670.0"
"2012-03-21","181.0","1222.0","2229.0","940.0","328.0","3261.0","6759.0","731.0","449.0","1557.0"
"2012-03-22","178.0","1073.0","2005.0","638.0","313.0","2910.0","6021.0","684.0","325.0","1355.0"
"2012-03-23","158.0","1063.0","1473.0","472.0","281.0","2666.0","5384.0","526.0","1024.0","1191.0"
"2012-03-24","81.0","613.0","1089.0","352.0","220.0","2047.0","4009.0","355.0","317.0","836.0"
"2012-03-25","98.0","859.0","1455.0","477.0","294.0","2373.0","4977.0","493.0","315.0","1120.0"
"2012-03-26","179.0","1296.0","2198.0","663.0","360.0","3281.0","7272.0","682.0","444.0","1483.0"
"2012-03-27","215.0","1209.0","2348.0","685.0","338.0","3017.0","7275.0","673.0","457.0","1497.0"
"2012-03-28","181.0","1273.0","2156.0","590.0","337.0","3081.0","7082.0","642.0","385.0","1435.0"
"2012-03-29","172.0","1171.0","2051.0","575.0","390.0","3026.0","6473.0","643.0","332.0","1452.0"
"2012-03-30","128.0","1040.0","1765.0","457.0","463.0","2773.0","5919.0","566.0","378.0","1375.0"
"2012-03-31","113.0","717.0","1207.0","357.0","256.0","2196.0","4943.0","395.0","243.0","981.0"
"2012-04-01","93.0","713.0","1291.0","427.0","259.0","2453.0","5097.0","511.0","278.0","1101.0"
"2012-04-02","181.0","1162.0","2022.0","641.0","404.0","3191.0","6623.0","638.0","463.0","1518.0"
"2012-04-03","189.0","1295.0","2257.0","691.0","389.0","3247.0","6883.0","755.0","506.0","1530.0"
"2012-04-04","167.0","1089.0","2053.0","609.0","371.0","3018.0","6176.0","585.0","483.0","1457.0"
"2012-04-05","136.0","1013.0","1800.0","480.0","302.0","2707.0","5819.0","607.0","415.0","1305.0"
"2012-04-06","108.0","831.0","1431.0","355.0","305.0","2490.0","4993.0","430.0","333.0","1139.0"
"2012-04-07","79.0","640.0","1180.0","284.0","255.0","2208.0","4272.0","347.0","260.0","867.0"
"2012-04-08","92.0","711.0","1333.0","394.0","258.0","2349.0","4520.0","353.0","212.0","947.0"
"2012-04-09","148.0","1108.0","1954.0","544.0","301.0","3044.0","6002.0","624.0","481.0","1346.0"
"2012-04-10","151.0","1318.0","2152.0","604.0","367.0","3425.0","6936.0","703.0","620.0","1478.0"
"2012-04-11","167.0","1208.0","2181.0","665.0","355.0","2851.0","6268.0","697.0","527.0","1469.0"
"2012-04-12","149.0","1154.0","2133.0","548.0","281.0","2917.0","6327.0","639.0","483.0","1400.0"
"2012-04-13","122.0","987.0","1821.0","482.0","278.0","2818.0","5537.0","638.0","424.0","1230.0"
"2012-04-14","109.0","815.0","1259.0","356.0","230.0","2280.0","4826.0","405.0","304.0","1017.0"
"2012-04-15","121.0","824.0","1549.0","524.0","310.0","2135.0","5248.0","499.0","317.0","1101.0"
"2012-04-16","174.0","1275.0","2340.0","642.0","363.0","3347.0","7064.0","719.0","542.0","1644.0"
"2012-04-17","226.0","1531.0","2612.0","793.0","363.0","3683.0","7272.0","946.0","529.0","1489.0"
"2012-04-18","214.0","1592.0","2549.0","715.0","319.0","3568.0","7114.0","893.0","602.0","1547.0"
"2012-04-19","177.0","1494.0","2647.0","660.0","328.0","3518.0","6989.0","849.0","539.0","1535.0"
"2012-04-20","194.0","1239.0","2060.0","535.0","281.0","3402.0","7190.0","832.0","513.0","1455.0"
"2012-04-21","118.0","803.0","1332.0","404.0","298.0","2496.0","5866.0","508.0","521.0","1066.0"
"2012-04-22","118.0","963.0","1784.0","508.0","311.0","2561.0","6576.0","576.0","320.0","1170.0"
"2012-04-23","182.0","1568.0","2677.0","746.0","394.0","3623.0","9220.0","970.0","598.0","1833.0"
"2012-04-24","220.0","1511.0","2609.0","789.0","355.0","3439.0","8945.0","863.0","587.0","1559.0"
"2012-04-25","186.0","1405.0","2452.0","688.0","404.0","3430.0","8256.0","896.0","586.0","1625.0"
"2012-04-26","169.0","1398.0","2369.0","702.0","369.0","3507.0","8000.0","717.0","542.0","1627.0"
"2012-04-27","159.0","1175.0","2019.0","524.0","374.0","3175.0","7309.0","702.0","548.0","1475.0"
"2012-04-28","85.0","842.0","1374.0","384.0","225.0","2385.0","5525.0","461.0","323.0","1049.0"
"2012-04-29","122.0","958.0","1651.0","474.0","301.0","2663.0","6148.0","585.0","363.0","1215.0"
"2012-04-30","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2012-05-01","198.0","1390.0","2577.0","755.0","405.0","3494.0","8030.0","843.0","496.0","1650.0"
"2012-05-02","172.0","1306.0","2449.0","794.0","418.0","3543.0","8182.0","851.0","518.0","1668.0"
"2012-05-03","177.0","1410.0","2366.0","756.0","380.0","3726.0","8308.0","861.0","552.0","1731.0"
"2012-05-04","160.0","1190.0","1859.0","535.0","334.0","3144.0","7223.0","633.0","471.0","1325.0"
"2012-05-05","114.0","784.0","1302.0","369.0","298.0","2598.0","5483.0","423.0","293.0","1068.0"
"2012-05-06","134.0","917.0","1532.0","455.0","300.0","2588.0","6080.0","434.0","328.0","1215.0"
"2012-05-07","168.0","1395.0","2225.0","782.0","423.0","3808.0","8817.0","793.0","600.0","1688.0"
"2012-05-08","186.0","1428.0","2322.0","654.0","360.0","3801.0","8643.0","846.0","687.0","2667.0"
"2012-05-09","172.0","1333.0","2356.0","662.0","397.0","4150.0","8911.0","1010.0","622.0","1760.0"
"2012-05-10","166.0","1253.0","2183.0","597.0","379.0","4333.0","9866.0","1371.0","609.0","1686.0"
"2012-05-11","150.0","1174.0","1946.0","446.0","340.0","4272.0","8929.0","618.0","499.0","1406.0"
"2012-05-12","87.0","766.0","1258.0","309.0","313.0","3025.0","7198.0","412.0","325.0","1061.0"
"2012-05-13","115.0","846.0","1441.0","404.0","352.0","3205.0","6923.0","429.0","353.0","1052.0"
"2012-05-14","176.0","1305.0","2253.0","590.0","408.0","5449.0","9868.0","737.0","659.0","1550.0"
"2012-05-15","208.0","1293.0","2275.0","579.0","407.0","4558.0","9213.0","747.0","689.0","1772.0"
"2012-05-16","159.0","1165.0","2165.0","564.0","385.0","3866.0","7987.0","696.0","637.0","1666.0"
"2012-05-17","167.0","1172.0","2040.0","489.0","376.0","4185.0","7437.0","712.0","597.0","1476.0"
"2012-05-18","150.0","994.0","1715.0","385.0","375.0","4001.0","7442.0","543.0","592.0","1353.0"
"2012-05-19","116.0","727.0","1215.0","294.0","274.0","2885.0","5381.0","452.0","355.0","955.0"
"2012-05-20","119.0","778.0","1501.0","364.0","321.0","2875.0","5661.0","566.0","339.0","1081.0"
"2012-05-21","144.0","1105.0","1963.0","488.0","391.0","4145.0","8014.0","730.0","595.0","1523.0"
"2012-05-22","190.0","1155.0","1990.0","501.0","402.0","4116.0","7711.0","684.0","648.0","1589.0"
"2012-05-23","171.0","1183.0","2052.0","471.0","356.0","4160.0","8114.0","735.0","625.0","1660.0"
"2012-05-24","163.0","1113.0","1958.0","496.0","408.0","4098.0","7613.0","679.0","602.0","1557.0"
"2012-05-25","149.0","1003.0","1658.0","363.0","301.0","3578.0","6742.0","754.0","563.0","1331.0"
"2012-05-26","108.0","735.0","1129.0","263.0","298.0","2834.0","5234.0","404.0","329.0","8878.0"
"2012-05-27","133.0","772.0","1252.0","297.0","307.0","2895.0","5804.0","518.0","329.0","1081.0"
"2012-05-28","140.0","943.0","1632.0","369.0","301.0","3598.0","6920.0","576.0","498.0","1288.0"
"2012-05-29","169.0","1244.0","1930.0","477.0","342.0","4685.0","8203.0","715.0","656.0","1674.0"
"2012-05-30","168.0","1237.0","1884.0","462.0","375.0","4214.0","7486.0","652.0","711.0","1550.0"
"2012-05-31","193.0","1185.0","2012.0","453.0","341.0","4186.0","7616.0","548.0","633.0","1496.0"
"2012-06-01","169.0","962.0","1585.0","348.0","310.0","3566.0","6469.0","560.0","578.0","1235.0"
"2012-06-02","115.0","807.0","1240.0","315.0","350.0","3081.0","5744.0","464.0","362.0","1080.0"
"2012-06-03","111.0","754.0","1460.0","295.0","296.0","3207.0","6091.0","490.0","403.0","1260.0"
"2012-06-04","162.0","1086.0","1957.0","455.0","333.0","3713.0","7210.0","548.0","638.0","1458.0"
"2012-06-05","222.0","1311.0","2313.0","502.0","353.0","4371.0","8373.0","763.0","790.0","1875.0"
"2012-06-06","170.0","1131.0","2511.0","424.0","411.0","4009.0","7431.0","665.0","723.0","1525.0"
"2012-06-07","153.0","1036.0","2387.0","439.0","426.0","3766.0","7164.0","615.0","646.0","1555.0"
"2012-06-08","147.0","1139.0","1818.0","478.0","323.0","3916.0","6519.0","570.0","600.0","1377.0"
"2012-06-09","123.0","701.0","1269.0","407.0","298.0","2856.0","5390.0","408.0","396.0","1042.0"
"2012-06-10","115.0","750.0","1422.0","394.0","341.0","3080.0","5858.0","523.0","390.0","1100.0"
"2012-06-11","158.0","1105.0","1885.0","581.0","365.0","4015.0","7620.0","671.0","644.0","1649.0"
"2012-06-12","143.0","1107.0","2029.0","600.0","436.0","4221.0","7552.0","800.0","755.0","1632.0"
"2012-06-13","178.0","1093.0","2042.0","517.0","357.0","3883.0","7197.0","671.0","696.0","1677.0"
"2012-06-14","169.0","1116.0","2427.0","568.0","361.0","3928.0","7375.0","670.0","694.0","1574.0"
"2012-06-15","131.0","1022.0","1693.0","446.0","324.0","3285.0","6803.0","558.0","671.0","1314.0"
"2012-06-16","102.0","721.0","1244.0","369.0","294.0","3020.0","5642.0","471.0","454.0","1071.0"
"2012-06-17","110.0","762.0","1300.0","442.0","320.0","3107.0","6157.0","470.0","409.0","1039.0"
"2012-06-18","165.0","1117.0","1845.0","519.0","412.0","3919.0","8240.0","685.0","749.0","1526.0"
"2012-06-19","168.0","1169.0","1880.0","532.0","364.0","3982.0","7504.0","670.0","759.0","1571.0"
"2012-06-20","150.0","1042.0","1774.0","573.0","436.0","3845.0","7300.0","652.0","670.0","1508.0"
"2012-06-21","151.0","1103.0","1858.0","555.0","357.0","3929.0","6924.0","647.0","565.0","1493.0"
"2012-06-22","121.0","919.0","1490.0","444.0","356.0","3669.0","6428.0","582.0","512.0","1319.0"
"2012-06-23","103.0","662.0","1107.0","362.0","292.0","3061.0","5163.0","466.0","349.0","1021.0"
"2012-06-24","83.0","662.0","1242.0","368.0","281.0","2963.0","5377.0","428.0","348.0","1028.0"
"2012-06-25","144.0","1058.0","1695.0","509.0","383.0","4086.0","7227.0","624.0","689.0","1536.0"
"2012-06-26","156.0","1096.0","1767.0","501.0","366.0","4206.0","7260.0","568.0","687.0","1615.0"
"2012-06-27","107.0","1097.0","1770.0","473.0","392.0","4097.0","6932.0","620.0","647.0","1489.0"
"2012-06-28","115.0","986.0","1638.0","462.0","333.0","3810.0","7016.0","621.0","612.0","1483.0"
"2012-06-29","118.0","885.0","1401.0","380.0","292.0","3423.0","6189.0","451.0","554.0","1147.0"
"2012-06-30","86.0","566.0","976.0","268.0","192.0","3010.0","5047.0","354.0","381.0","866.0"
"2012-07-01","82.0","652.0","1270.0","348.0","244.0","3324.0","5469.0","522.0","348.0","1014.0"
"2012-07-02","149.0","977.0","1636.0","440.0","308.0","4214.0","6479.0","581.0","646.0","1305.0"
"2012-07-03","124.0","889.0","1788.0","413.0","374.0","4416.0","16826.0","607.0","619.0","2284.0"
"2012-07-04","140.0","857.0","1488.0","350.0","376.0","3816.0","23985.0","561.0","433.0","1309.0"
"2012-07-05","126.0","1035.0","1714.0","388.0","389.0","4078.0","7870.0","553.0","555.0","1389.0"
"2012-07-06","120.0","893.0","1385.0","327.0","334.0","3829.0","6632.0","483.0","574.0","1148.0"
"2012-07-07","60.0","625.0","1014.0","242.0","306.0","2935.0","5584.0","369.0","374.0","914.0"
"2012-07-08","106.0","666.0","1159.0","358.0","310.0","3009.0","5915.0","370.0","367.0","952.0"
"2012-07-09","137.0","1049.0","1638.0","422.0","371.0","4376.0","7748.0","538.0","684.0","1383.0"
"2012-07-10","130.0","1008.0","1662.0","451.0","380.0","4173.0","7962.0","563.0","640.0","1467.0"
"2012-07-11","149.0","954.0","1672.0","436.0","337.0","4031.0","7704.0","653.0","671.0","1389.0"
"2012-07-12","152.0","974.0","1746.0","379.0","352.0","4000.0","7168.0","589.0","611.0","1409.0"
"2012-07-13","139.0","824.0","1389.0","333.0","336.0","3503.0","6696.0","488.0","577.0","1488.0"
"2012-07-14","80.0","591.0","1156.0","246.0","306.0","3077.0","5916.0","514.0","360.0","1041.0"
"2012-07-15","81.0","623.0","1155.0","290.0","278.0","3023.0","5965.0","477.0","342.0","953.0"
"2012-07-16","180.0","990.0","1716.0","411.0","384.0","4102.0","7487.0","658.0","566.0","1564.0"
"2012-07-17","135.0","924.0","1770.0","445.0","343.0","4038.0","7673.0","619.0","611.0","1506.0"
"2012-07-18","136.0","974.0","1836.0","426.0","360.0","4086.0","7429.0","632.0","519.0","1553.0"
"2012-07-19","134.0","843.0","1766.0","395.0","307.0","3740.0","7118.0","599.0","531.0","1474.0"
"2012-07-20","129.0","829.0","1479.0","286.0","326.0","3545.0","6471.0","442.0","521.0","1304.0"
"2012-07-21","95.0","596.0","1084.0","221.0","251.0","2896.0","5462.0","392.0","335.0","986.0"
"2012-07-22","91.0","623.0","1144.0","275.0","249.0","2898.0","5589.0","397.0","314.0","951.0"
"2012-07-23","132.0","932.0","1770.0","366.0","320.0","4274.0","7772.0","558.0","551.0","2298.0"
"2012-07-24","105.0","1041.0","1667.0","341.0","382.0","4258.0","7565.0","597.0","622.0","2853.0"
"2012-07-25","175.0","994.0","1782.0","340.0","413.0","4299.0","7707.0","617.0","597.0","2484.0"
"2012-07-26","134.0","839.0","1756.0","349.0","302.0","3908.0","6995.0","625.0","620.0","2023.0"
"2012-07-27","125.0","859.0","1494.0","306.0","262.0","3685.0","6316.0","503.0","487.0","2059.0"
"2012-07-28","103.0","523.0","1007.0","208.0","247.0","2701.0","4756.0","429.0","282.0","2270.0"
"2012-07-29","110.0","632.0","1303.0","269.0","320.0","3102.0","5634.0","462.0","334.0","1865.0"
"2012-07-30","144.0","857.0","1644.0","349.0","328.0","4093.0","6750.0","596.0","574.0","2549.0"
"2012-07-31","150.0","973.0","1721.0","353.0","362.0","3963.0","6805.0","650.0","587.0","2116.0"
"2012-08-01","128.0","911.0","1848.0","313.0","335.0","4031.0","7255.0","646.0","580.0","2446.0"
"2012-08-02","150.0","805.0","1700.0","284.0","325.0","4151.0","7037.0","525.0","539.0","4068.0"
"2012-08-03","139.0","721.0","1361.0","229.0","289.0","4147.0","6383.0","385.0","449.0","1829.0"
"2012-08-04","77.0","500.0","1036.0","196.0","273.0","3222.0","4866.0","351.0","292.0","850.0"
"2012-08-05","93.0","657.0","1216.0","235.0","293.0","3252.0","5491.0","418.0","310.0","932.0"
"2012-08-06","128.0","762.0","1441.0","321.0","295.0","4027.0","6285.0","503.0","542.0","1169.0"
"2012-08-07","120.0","942.0","1779.0","389.0","309.0","4396.0","6704.0","527.0","633.0","1287.0"
"2012-08-08","152.0","861.0","1743.0","402.0","293.0","4292.0","10170.0","789.0","600.0","1390.0"
"2012-08-09","150.0","852.0","1728.0","308.0","295.0","4347.0","7234.0","586.0","603.0","1359.0"
"2012-08-10","127.0","706.0","1499.0","232.0","301.0","3783.0","6043.0","420.0","425.0","1234.0"
"2012-08-11","87.0","539.0","903.0","167.0","255.0","3085.0","5297.0","371.0","303.0","933.0"
"2012-08-12","110.0","532.0","1064.0","204.0","259.0","3168.0","5334.0","566.0","303.0","928.0"
"2012-08-13","145.0","816.0","1545.0","334.0","338.0","4595.0","7164.0","536.0","495.0","1315.0"
"2012-08-14","123.0","852.0","1745.0","307.0","337.0","4550.0","7470.0","531.0","561.0","1373.0"
"2012-08-15","111.0","848.0","1570.0","347.0","311.0","4082.0","7026.0","510.0","562.0","1266.0"
"2012-08-16","154.0","855.0","1586.0","295.0","290.0","3616.0","6673.0","541.0","451.0","1223.0"
"2012-08-17","125.0","807.0","1447.0","249.0","374.0","3529.0","6725.0","480.0","468.0","1043.0"
"2012-08-18","89.0","561.0","1057.0","198.0","227.0","2982.0","5119.0","343.0","266.0","817.0"
"2012-08-19","68.0","512.0","1073.0","171.0","250.0","2947.0","5423.0","369.0","303.0","792.0"
