"date","Meningococcal_disease","Saliva","Neisseria_meningitidis","Meningitis","Meningococcal_vaccine","Common_cold","Gram-negative_bacteria","Disseminated_intravascular_coagulation","Sepsis","Rash"
"2015-08-21","287.0","377.0","320.0","1677.0","155.0","657.0","907.0","660.0","1847.0","330.0"
"2015-08-22","237.0","454.0","237.0","1257.0","86.0","517.0","628.0","528.0","1333.0","296.0"
"2015-08-23","183.0","378.0","262.0","1319.0","75.0","542.0","703.0","543.0","1489.0","253.0"
"2015-08-24","303.0","404.0","428.0","2006.0","146.0","811.0","1049.0","753.0","1951.0","288.0"
"2015-08-25","316.0","437.0","452.0","2184.0","182.0","863.0","1121.0","775.0","2111.0","283.0"
"2015-08-26","362.0","483.0","488.0","2225.0","141.0","866.0","1122.0","806.0","2102.0","311.0"
"2015-08-27","259.0","420.0","438.0","1987.0","154.0","758.0","1024.0","770.0","1859.0","280.0"
"2015-08-28","413.0","363.0","381.0","1776.0","303.0","700.0","904.0","683.0","1738.0","251.0"
"2015-08-29","236.0","337.0","183.0","1269.0","128.0","575.0","620.0","536.0","1243.0","237.0"
"2015-08-30","218.0","386.0","277.0","1421.0","107.0","640.0","743.0","599.0","1415.0","258.0"
"2015-08-31","363.0","413.0","450.0","1977.0","201.0","893.0","1103.0","748.0","2703.0","354.0"
"2015-09-01","444.0","440.0","477.0","2472.0","250.0","950.0","1217.0","855.0","3282.0","308.0"
"2015-09-02","301.0","459.0","498.0","2365.0","154.0","965.0","1270.0","800.0","2530.0","296.0"
"2015-09-03","382.0","480.0","522.0","2182.0","150.0","904.0","1278.0","865.0","2339.0","296.0"
"2015-09-04","310.0","402.0","472.0","1669.0","144.0","838.0","1089.0","677.0","1922.0","260.0"
"2015-09-05","207.0","355.0","259.0","1192.0","66.0","645.0","704.0","530.0","1494.0","232.0"
"2015-09-06","203.0","374.0","320.0","1296.0","72.0","742.0","791.0","578.0","1554.0","218.0"
"2015-09-07","263.0","427.0","431.0","1614.0","100.0","935.0","1061.0","691.0","1786.0","277.0"
"2015-09-08","347.0","440.0","547.0","1907.0","159.0","1065.0","1386.0","760.0","2582.0","319.0"
"2015-09-09","376.0","456.0","533.0","2068.0","183.0","1040.0","1500.0","863.0","2212.0","343.0"
"2015-09-10","305.0","474.0","463.0","2255.0","159.0","1056.0","1394.0","806.0","2223.0","313.0"
"2015-09-11","281.0","465.0","468.0","1916.0","120.0","946.0","1177.0","772.0","2313.0","322.0"
"2015-09-12","178.0","334.0","290.0","1305.0","73.0","753.0","845.0","564.0","1488.0","190.0"
"2015-09-13","191.0","442.0","367.0","1398.0","77.0","773.0","1013.0","675.0","1618.0","296.0"
"2015-09-14","322.0","540.0","580.0","2232.0","163.0","1215.0","1406.0","983.0","2394.0","420.0"
"2015-09-15","349.0","569.0","488.0","2134.0","156.0","1193.0","1542.0","921.0","2326.0","390.0"
"2015-09-16","278.0","402.0","413.0","1734.0","131.0","1042.0","1255.0","730.0","1901.0","264.0"
"2015-09-17","355.0","446.0","510.0","2163.0","219.0","1183.0","1427.0","853.0","2275.0","257.0"
"2015-09-18","287.0","440.0","543.0","2063.0","162.0","1090.0","1227.0","703.0","2024.0","252.0"
"2015-09-19","210.0","358.0","303.0","1610.0","78.0","864.0","855.0","547.0","1466.0","245.0"
"2015-09-20","260.0","412.0","366.0","1491.0","91.0","880.0","974.0","693.0","1478.0","274.0"
"2015-09-21","398.0","509.0","526.0","2047.0","180.0","1300.0","1495.0","879.0","2275.0","351.0"
"2015-09-22","310.0","487.0","483.0","2174.0","148.0","1257.0","1570.0","845.0","2336.0","343.0"
"2015-09-23","278.0","583.0","430.0","2232.0","139.0","1227.0","1500.0","786.0","3243.0","308.0"
"2015-09-24","316.0","503.0","533.0","2062.0","131.0","1550.0","1484.0","747.0","2057.0","332.0"
"2015-09-25","258.0","613.0","428.0","1671.0","107.0","1143.0","1137.0","696.0","1896.0","319.0"
"2015-09-26","197.0","318.0","209.0","1173.0","65.0","835.0","739.0","543.0","1377.0","245.0"
"2015-09-27","239.0","434.0","323.0","1205.0","73.0","892.0","937.0","615.0","1475.0","281.0"
"2015-09-28","370.0","555.0","497.0","1925.0","137.0","1389.0","1550.0","803.0","2410.0","363.0"
"2015-09-29","417.0","553.0","499.0","2208.0","157.0","1292.0","1584.0","825.0","2304.0","323.0"
"2015-09-30","349.0","516.0","487.0","2133.0","165.0","1233.0","1495.0","830.0","2410.0","295.0"
"2015-10-01","368.0","553.0","446.0","1936.0","130.0","1267.0","1493.0","756.0","2229.0","319.0"
"2015-10-02","347.0","464.0","374.0","1708.0","90.0","1222.0","1247.0","721.0","1886.0","319.0"
"2015-10-03","208.0","364.0","255.0","1329.0","77.0","916.0","834.0","551.0","1363.0","239.0"
"2015-10-04","262.0","466.0","351.0","1543.0","74.0","936.0","1082.0","638.0","1773.0","249.0"
"2015-10-05","321.0","566.0","523.0","1992.0","134.0","1311.0","1467.0","876.0","2537.0","322.0"
"2015-10-06","436.0","561.0","584.0","2178.0","145.0","1463.0","1729.0","879.0","2528.0","336.0"
"2015-10-07","458.0","566.0","601.0","2169.0","138.0","1403.0","1672.0","895.0","2473.0","306.0"
"2015-10-08","337.0","648.0","470.0","1986.0","122.0","1325.0","1633.0","848.0","2432.0","305.0"
"2015-10-09","279.0","510.0","487.0","1671.0","105.0","1194.0","1225.0","691.0","1954.0","283.0"
"2015-10-10","231.0","379.0","298.0","1291.0","75.0","822.0","847.0","532.0","1394.0","202.0"
"2015-10-11","283.0","471.0","421.0","1484.0","105.0","1047.0","1056.0","681.0","1738.0","319.0"
"2015-10-13","371.0","505.0","527.0","2035.0","132.0","1374.0","1604.0","837.0","2679.0","342.0"
"2015-10-14","402.0","549.0","583.0","2164.0","123.0","1296.0","1558.0","915.0","2375.0","319.0"
"2015-10-15","306.0","614.0","522.0","2042.0","141.0","1313.0","1416.0","978.0","2340.0","299.0"
"2015-10-16","288.0","453.0","467.0","1839.0","117.0","1188.0","1230.0","816.0","2013.0","270.0"
"2015-10-17","233.0","358.0","352.0","1342.0","81.0","804.0","869.0","649.0","1463.0","235.0"
"2015-10-18","200.0","516.0","379.0","1485.0","80.0","940.0","1075.0","759.0","1600.0","225.0"
"2015-10-19","342.0","469.0","532.0","1908.0","120.0","1295.0","1501.0","912.0","2226.0","275.0"
"2015-10-20","377.0","556.0","647.0","1922.0","144.0","1288.0","1579.0","953.0","2328.0","342.0"
"2015-10-21","311.0","626.0","493.0","2867.0","144.0","1184.0","1548.0","891.0","2297.0","320.0"
"2015-10-22","323.0","486.0","506.0","2042.0","106.0","1156.0","1370.0","850.0","2203.0","305.0"
"2015-10-23","281.0","505.0","411.0","1823.0","103.0","1072.0","1224.0","722.0","1993.0","281.0"
"2015-10-24","230.0","494.0","361.0","1345.0","51.0","835.0","802.0","593.0","1512.0","227.0"
"2015-10-25","248.0","450.0","378.0","1766.0","76.0","922.0","1006.0","795.0","1678.0","228.0"
"2015-10-26","323.0","549.0","528.0","2174.0","142.0","1357.0","1414.0","897.0","2338.0","336.0"
"2015-10-27","370.0","621.0","548.0","2232.0","147.0","1392.0","1610.0","966.0","2251.0","325.0"
"2015-10-28","317.0","703.0","622.0","2150.0","147.0","1353.0","1540.0","897.0","2154.0","339.0"
"2015-10-29","354.0","564.0","493.0","2145.0","138.0","1265.0","1458.0","876.0","2198.0","319.0"
"2015-10-30","295.0","464.0","461.0","2133.0","155.0","1061.0","1170.0","859.0","1886.0","295.0"
"2015-10-31","267.0","415.0","325.0","1374.0","102.0","768.0","756.0","620.0","1366.0","215.0"
"2015-11-01","240.0","469.0","365.0","1395.0","54.0","815.0","842.0","657.0","1373.0","223.0"
"2015-11-02","354.0","539.0","527.0","1912.0","124.0","1217.0","1282.0","933.0","2232.0","269.0"
"2015-11-03","413.0","527.0","569.0","2006.0","144.0","1232.0","1342.0","903.0","2256.0","272.0"
"2015-11-04","403.0","662.0","689.0","2178.0","148.0","1341.0","1502.0","909.0","2541.0","302.0"
"2015-11-05","514.0","600.0","670.0","2191.0","161.0","1337.0","1386.0","865.0","2250.0","310.0"
"2015-11-06","284.0","517.0","426.0","1885.0","120.0","1081.0","1133.0","717.0","2073.0","281.0"
"2015-11-07","229.0","470.0","345.0","1346.0","68.0","769.0","722.0","603.0","1515.0","217.0"
"2015-11-08","268.0","472.0","434.0","1468.0","71.0","835.0","855.0","723.0","1600.0","261.0"
"2015-11-09","383.0","609.0","655.0","2030.0","117.0","1768.0","1318.0","893.0","2295.0","327.0"
"2015-11-10","407.0","635.0","682.0","2122.0","172.0","1381.0","1403.0","882.0","2439.0","285.0"
"2015-11-11","502.0","560.0","614.0","2057.0","136.0","1154.0","1279.0","851.0","2011.0","328.0"
"2015-11-12","381.0","552.0","591.0","2307.0","138.0","1193.0","1356.0","876.0","2508.0","352.0"
"2015-11-13","333.0","487.0","497.0","1848.0","111.0","1036.0","1072.0","754.0","1854.0","267.0"
"2015-11-14","253.0","389.0","350.0","1280.0","64.0","763.0","679.0","620.0","1336.0","210.0"
"2015-11-15","288.0","492.0","469.0","1412.0","81.0","825.0","823.0","634.0","1394.0","177.0"
"2015-11-16","365.0","647.0","613.0","1957.0","129.0","1261.0","1279.0","796.0","2029.0","302.0"
"2015-11-17","419.0","583.0","683.0","2312.0","131.0","1420.0","1374.0","893.0","2200.0","311.0"
"2015-11-18","405.0","588.0","581.0","2061.0","143.0","1329.0","1314.0","895.0","2249.0","307.0"
"2015-11-19","396.0","607.0","545.0","2172.0","106.0","1234.0","1497.0","877.0","2143.0","320.0"
"2015-11-20","348.0","510.0","492.0","1870.0","123.0","1071.0","1157.0","699.0","2044.0","304.0"
"2015-11-21","229.0","407.0","322.0","1245.0","79.0","732.0","683.0","579.0","1437.0","251.0"
"2015-11-22","277.0","552.0","381.0","1502.0","87.0","899.0","912.0","683.0","1528.0","233.0"
"2015-11-23","363.0","616.0","565.0","2016.0","118.0","1417.0","1350.0","894.0","2154.0","292.0"
"2015-11-24","500.0","574.0","495.0","1753.0","151.0","1254.0","1289.0","942.0","2113.0","320.0"
"2015-11-25","344.0","562.0","448.0","1815.0","124.0","1126.0","1081.0","826.0","1920.0","277.0"
"2015-11-26","298.0","562.0","420.0","1545.0","110.0","995.0","969.0","593.0","1736.0","301.0"
"2015-11-27","244.0","381.0","286.0","1339.0","86.0","849.0","810.0","529.0","1599.0","271.0"
"2015-11-28","221.0","386.0","309.0","1277.0","81.0","829.0","698.0","605.0","1480.0","201.0"
"2015-11-29","242.0","498.0","395.0","1393.0","55.0","920.0","861.0","692.0","1628.0","232.0"
"2015-11-30","360.0","611.0","658.0","2044.0","144.0","1360.0","1354.0","911.0","2138.0","302.0"
"2015-12-01","393.0","526.0","613.0","2011.0","174.0","1426.0","1456.0","926.0","2262.0","386.0"
"2015-12-02","340.0","592.0","615.0","2094.0","133.0","1361.0","1567.0","876.0","2346.0","368.0"
"2015-12-03","325.0","603.0","566.0","2036.0","130.0","1336.0","1407.0","846.0","2137.0","277.0"
"2015-12-04","264.0","477.0","493.0","1746.0","108.0","1214.0","1161.0","774.0","2045.0","332.0"
"2015-12-05","240.0","391.0","318.0","1237.0","72.0","945.0","785.0","616.0","1499.0","215.0"
"2015-12-06","241.0","403.0","410.0","1692.0","119.0","1042.0","906.0","671.0","1473.0","262.0"
"2015-12-07","363.0","556.0","584.0","2048.0","167.0","1432.0","1358.0","868.0","2080.0","319.0"
"2015-12-08","382.0","585.0","591.0","2032.0","200.0","1304.0","1561.0","848.0","2258.0","262.0"
"2015-12-09","327.0","547.0","532.0","1914.0","177.0","1406.0","1449.0","947.0","2212.0","343.0"
"2015-12-10","308.0","553.0","591.0","2423.0","155.0","1353.0","1359.0","867.0","1996.0","296.0"
"2015-12-11","269.0","526.0","442.0","2205.0","99.0","1102.0","1136.0","737.0","1839.0","261.0"
"2015-12-12","208.0","417.0","333.0","1443.0","84.0","818.0","782.0","574.0","1402.0","201.0"
"2015-12-13","222.0","427.0","337.0","1406.0","79.0","895.0","831.0","706.0","1547.0","245.0"
"2015-12-14","302.0","551.0","480.0","1849.0","129.0","1380.0","1079.0","863.0","2162.0","300.0"
"2015-12-15","320.0","511.0","501.0","1848.0","154.0","1349.0","1064.0","800.0","2176.0","335.0"
"2015-12-16","298.0","499.0","478.0","1845.0","162.0","1411.0","1228.0","837.0","2317.0","316.0"
"2015-12-17","312.0","448.0","411.0","1529.0","152.0","1288.0","1055.0","721.0","2173.0","380.0"
"2015-12-18","228.0","364.0","315.0","1534.0","101.0","1016.0","760.0","568.0","1855.0","311.0"
"2015-12-19","177.0","323.0","203.0","1043.0","68.0","778.0","541.0","437.0","1263.0","199.0"
