"date","Hepatitis_A","Hepatitis_B","Hepatitis_C","Viral_hepatitis","World_Hepatitis_Day","Jaundice","Hepatitis","Picornavirales","Hepatocellular_carcinoma","Hepatitis_C_virus"
"2010-09-16","2820.0","5334.0","6974.0","434.0","33.0","4598.0","4320.0","9.0","1062.0","259.0"
"2010-09-17","2558.0","4788.0","6092.0","362.0","27.0","4060.0","4000.0","14.0","912.0","252.0"
"2010-09-18","1821.0","3523.0","4664.0","295.0","19.0","3425.0","2921.0","23.0","612.0","156.0"
"2010-09-19","2003.0","3598.0","4707.0","336.0","43.0","3788.0","3280.0","10.0","618.0","184.0"
"2010-09-20","2807.0","5318.0","6097.0","394.0","29.0","4926.0","3981.0","11.0","882.0","259.0"
"2010-09-21","2923.0","5652.0","6866.0","464.0","51.0","4812.0","4526.0","24.0","1001.0","331.0"
"2010-09-22","2833.0","5431.0","6590.0","409.0","47.0","4644.0","4417.0","11.0","928.0","285.0"
"2010-09-23","2677.0","5505.0","6228.0","376.0","53.0","4625.0","4002.0","23.0","1040.0","280.0"
"2010-09-24","2559.0","5073.0","6283.0","314.0","56.0","4250.0","3775.0","12.0","975.0","255.0"
"2010-09-25","1812.0","3356.0","4289.0","247.0","24.0","3284.0","2519.0","21.0","702.0","153.0"
"2010-09-26","1758.0","3367.0","4081.0","333.0","37.0","3558.0","2770.0","14.0","640.0","206.0"
"2010-09-27","2836.0","5018.0","6295.0","417.0","58.0","4838.0","4188.0","20.0","872.0","310.0"
"2010-09-28","3249.0","6017.0","9901.0","501.0","57.0","5009.0","4759.0","10.0","1097.0","280.0"
"2010-09-29","2948.0","5870.0","8455.0","372.0","43.0","4856.0","4106.0","23.0","1012.0","268.0"
"2010-09-30","2833.0","5444.0","6974.0","403.0","47.0","4517.0","3953.0","15.0","1042.0","246.0"
"2010-10-01","2472.0","4795.0","5628.0","360.0","60.0","4032.0","3219.0","16.0","876.0","245.0"
"2010-10-02","1860.0","3415.0","4199.0","319.0","52.0","3696.0","2686.0","12.0","649.0","195.0"
"2010-10-03","1753.0","3328.0","4239.0","298.0","45.0","3861.0","2672.0","11.0","720.0","231.0"
"2010-10-04","2716.0","4989.0","6243.0","419.0","45.0","5092.0","3821.0","13.0","971.0","250.0"
"2010-10-05","2914.0","5563.0","6698.0","402.0","44.0","5159.0","4115.0","26.0","1031.0","255.0"
"2010-10-06","2901.0","5410.0","6511.0","421.0","41.0","4917.0","4062.0","13.0","1090.0","269.0"
"2010-10-07","2816.0","5475.0","6517.0","442.0","50.0","4598.0","4307.0","22.0","969.0","301.0"
"2010-10-08","2615.0","4862.0","5810.0","339.0","29.0","4256.0","3678.0","14.0","997.0","232.0"
"2010-10-09","1741.0","3302.0","4063.0","252.0","23.0","3403.0","2911.0","18.0","621.0","169.0"
"2010-10-10","1856.0","3648.0","4229.0","303.0","40.0","3789.0","2845.0","16.0","599.0","155.0"
"2010-10-11","2831.0","5400.0","5961.0","388.0","44.0","8438.0","4252.0","31.0","1011.0","274.0"
"2010-10-12","3059.0","5768.0","6534.0","448.0","56.0","6129.0","4345.0","18.0","1080.0","250.0"
"2010-10-13","2926.0","5718.0","6377.0","397.0","32.0","5057.0","4358.0","19.0","1097.0","383.0"
"2010-10-14","2963.0","5548.0","6420.0","371.0","32.0","5194.0","4492.0","22.0","991.0","306.0"
"2010-10-15","2707.0","4888.0","5704.0","372.0","47.0","4463.0","3652.0","22.0","872.0","478.0"
"2010-10-16","1780.0","3526.0","4252.0","273.0","27.0","3438.0","2866.0","14.0","697.0","191.0"
"2010-10-17","1796.0","3604.0","4254.0","310.0","37.0","3891.0","3079.0","20.0","705.0","165.0"
"2010-10-18","2802.0","5405.0","6003.0","439.0","55.0","5041.0","4271.0","23.0","1012.0","271.0"
"2010-10-19","2971.0","5767.0","6470.0","422.0","51.0","4996.0","4362.0","20.0","1080.0","268.0"
"2010-10-20","2876.0","5520.0","6532.0","352.0","44.0","4865.0","4298.0","16.0","1121.0","255.0"
"2010-10-21","2788.0","5513.0","6248.0","422.0","42.0","4829.0","4040.0","11.0","1058.0","313.0"
"2010-10-22","2517.0","4803.0","6056.0","355.0","40.0","4309.0","3721.0","26.0","963.0","239.0"
"2010-10-23","1805.0","3562.0","5619.0","302.0","21.0","3377.0","2926.0","18.0","674.0","213.0"
"2010-10-24","1818.0","3633.0","5445.0","333.0","31.0","3754.0","3042.0","12.0","681.0","235.0"
"2010-10-25","2983.0","5663.0","7587.0","441.0","53.0","5112.0","4082.0","12.0","1028.0","314.0"
"2010-10-26","2916.0","5837.0","6980.0","454.0","44.0","5373.0","4141.0","19.0","1067.0","353.0"
"2010-10-27","2839.0","5794.0","6620.0","367.0","41.0","4871.0","3839.0","22.0","986.0","312.0"
"2010-10-28","2834.0","5592.0","6421.0","419.0","48.0","4989.0","4077.0","11.0","992.0","273.0"
"2010-10-29","2316.0","4712.0","5415.0","373.0","52.0","4105.0","3335.0","25.0","856.0","262.0"
"2010-10-30","1760.0","3335.0","4439.0","267.0","30.0","3342.0","2429.0","11.0","640.0","164.0"
"2010-10-31","1731.0","3378.0","4142.0","315.0","24.0","3754.0","2669.0","24.0","695.0","208.0"
"2010-11-01","2758.0","5194.0","6478.0","396.0","29.0","5032.0","3660.0","19.0","999.0","317.0"
"2010-11-02","2947.0","5799.0","6297.0","464.0","49.0","5139.0","3948.0","16.0","1097.0","313.0"
"2010-11-03","2933.0","5439.0","6176.0","404.0","40.0","4723.0","3838.0","14.0","1031.0","360.0"
"2010-11-04","3297.0","5845.0","7172.0","460.0","57.0","4785.0","3955.0","20.0","1135.0","354.0"
"2010-11-05","2800.0","5048.0","6226.0","370.0","33.0","4226.0","3474.0","18.0","982.0","273.0"
"2010-11-06","1946.0","3581.0","4269.0","288.0","25.0","3328.0","2760.0","7.0","685.0","184.0"
"2010-11-07","1822.0","3661.0","4259.0","330.0","33.0","3853.0","2726.0","15.0","745.0","257.0"
"2010-11-08","3125.0","5731.0","6891.0","469.0","39.0","5077.0","4401.0","17.0","998.0","344.0"
"2010-11-09","4287.0","6391.0","10790.0","461.0","41.0","5332.0","5186.0","27.0","1078.0","406.0"
"2010-11-10","3569.0","5927.0","8361.0","514.0","50.0","5378.0","4503.0","9.0","1029.0","343.0"
"2010-11-11","3248.0","5717.0","7251.0","410.0","62.0","5304.0","4032.0","9.0","1012.0","362.0"
"2010-11-12","2860.0","5238.0","6113.0","441.0","38.0","4478.0","3605.0","9.0","1029.0","299.0"
"2010-11-13","2049.0","3700.0","5150.0","319.0","28.0","3453.0","2920.0","11.0","678.0","221.0"
"2010-11-14","2011.0","3537.0","4873.0","312.0","28.0","3773.0","2897.0","18.0","662.0","241.0"
"2010-11-15","2694.0","4970.0","6212.0","396.0","47.0","4845.0","3801.0","21.0","929.0","297.0"
"2010-11-16","3061.0","5348.0","6778.0","416.0","37.0","4662.0","3914.0","29.0","983.0","303.0"
"2010-11-17","3234.0","5506.0","7383.0","405.0","46.0","4825.0","4159.0","16.0","977.0","336.0"
"2010-11-18","3198.0","5802.0","7338.0","459.0","47.0","5033.0","4191.0","21.0","1025.0","340.0"
"2010-11-19","2754.0","5117.0","6402.0","380.0","47.0","4367.0","3726.0","12.0","924.0","283.0"
"2010-11-20","2191.0","3825.0","5535.0","305.0","37.0","3774.0","3157.0","9.0","726.0","241.0"
"2010-11-21","1929.0","3552.0","5005.0","336.0","28.0","3820.0","3035.0","17.0","695.0","213.0"
"2010-11-22","3142.0","5552.0","7677.0","441.0","43.0","4948.0","4296.0","20.0","1066.0","295.0"
"2010-11-23","3324.0","5637.0","7035.0","433.0","52.0","4822.0","4468.0","20.0","996.0","291.0"
"2010-11-24","2996.0","5225.0","6419.0","473.0","60.0","4784.0","3905.0","21.0","979.0","348.0"
"2010-11-25","2529.0","4743.0","5316.0","359.0","40.0","4087.0","3595.0","12.0","742.0","281.0"
"2010-11-26","2400.0","4036.0","5521.0","320.0","50.0","3824.0","3300.0","19.0","730.0","266.0"
"2010-11-27","2031.0","3617.0","4694.0","336.0","39.0","3521.0","2927.0","21.0","656.0","191.0"
"2010-11-28","2079.0","3781.0","4757.0","336.0","47.0","4029.0","3183.0","10.0","632.0","223.0"
"2010-11-29","3093.0","5631.0","6557.0","410.0","51.0","5575.0","4195.0","8.0","1058.0","331.0"
"2010-11-30","3168.0","5950.0","6999.0","466.0","84.0","5588.0","4499.0","15.0","1068.0","389.0"
"2010-12-01","3262.0","5802.0","6799.0","466.0","282.0","5173.0","4434.0","17.0","1003.0","364.0"
"2010-12-02","4334.0","5760.0","6696.0","446.0","103.0","5129.0","4344.0","12.0","1038.0","389.0"
"2010-12-03","4000.0","5100.0","6356.0","418.0","76.0","4497.0","3922.0","21.0","932.0","335.0"
"2010-12-04","2411.0","3786.0","4539.0","306.0","50.0","4099.0","3170.0","7.0","676.0","268.0"
"2010-12-05","2073.0","4116.0","4879.0","322.0","35.0","4548.0","3451.0","17.0","748.0","268.0"
"2010-12-06","3071.0","5602.0","6354.0","420.0","47.0","5225.0","4455.0","27.0","1012.0","290.0"
"2010-12-07","3080.0","5908.0","6607.0","463.0","45.0","5645.0","4504.0","16.0","1112.0","377.0"
"2010-12-08","3331.0","6160.0","7706.0","426.0","47.0","6020.0","4847.0","24.0","1206.0","424.0"
"2010-12-09","3433.0","5813.0","6863.0","430.0","38.0","5706.0","4537.0","10.0","976.0","340.0"
"2010-12-10","2738.0","5394.0","6357.0","376.0","40.0","5240.0","4303.0","10.0","946.0","341.0"
"2010-12-11","1952.0","3922.0","4773.0","283.0","30.0","4523.0","3283.0","13.0","696.0","221.0"
"2010-12-12","2148.0","4064.0","4856.0","316.0","36.0","4574.0","3527.0","16.0","729.0","253.0"
"2010-12-13","2927.0","5435.0","6258.0","443.0","48.0","5188.0","4354.0","16.0","962.0","283.0"
"2010-12-14","3066.0","5682.0","6766.0","435.0","35.0","5515.0","4638.0","16.0","1084.0","390.0"
"2010-12-15","3017.0","5876.0","7062.0","418.0","43.0","5002.0","4703.0","14.0","999.0","287.0"
"2010-12-16","2747.0","5517.0","6293.0","372.0","33.0","4891.0","4081.0","14.0","929.0","282.0"
"2010-12-17","2546.0","4565.0","5369.0","347.0","34.0","4189.0","3584.0","9.0","810.0","246.0"
"2010-12-18","1788.0","3294.0","4612.0","286.0","30.0","3587.0","2829.0","16.0","602.0","195.0"
"2010-12-19","1660.0","3209.0","4152.0","279.0","30.0","3651.0","2734.0","15.0","687.0","181.0"
"2010-12-20","2453.0","4742.0","5660.0","339.0","34.0","4742.0","3586.0","10.0","919.0","240.0"
"2010-12-21","2576.0","4719.0","5979.0","355.0","39.0","4649.0","3781.0","8.0","818.0","235.0"
"2010-12-22","2416.0","4682.0","6007.0","299.0","39.0","4374.0","3614.0","7.0","864.0","270.0"
"2010-12-23","2137.0","4254.0","5439.0","327.0","34.0","4066.0","3632.0","11.0","791.0","226.0"
"2010-12-24","1518.0","3051.0","3781.0","229.0","21.0","3163.0","2468.0","6.0","468.0","143.0"
"2010-12-25","1152.0","2290.0","3194.0","164.0","23.0","2705.0","1966.0","7.0","362.0","160.0"
"2010-12-26","1498.0","2721.0","3777.0","223.0","24.0","3277.0","2481.0","10.0","477.0","159.0"
"2010-12-27","1801.0","3482.0","4809.0","295.0","26.0","3731.0","3003.0","5.0","662.0","168.0"
"2010-12-28","1987.0","3901.0","5113.0","310.0","45.0","4110.0","3441.0","10.0","688.0","220.0"
"2010-12-29","2465.0","4316.0","5862.0","304.0","34.0","4374.0","3756.0","9.0","772.0","190.0"
"2010-12-30","2285.0","4111.0","5382.0","300.0","29.0","3991.0","3311.0","10.0","719.0","183.0"
"2010-12-31","1714.0","3161.0","4337.0","277.0","26.0","3657.0","2627.0","7.0","615.0","152.0"
"2011-01-01","1386.0","2512.0","3442.0","214.0","26.0","3131.0","2400.0","2.0","453.0","108.0"
"2011-01-02","1706.0","3246.0","4434.0","313.0","25.0","4046.0","2876.0","6.0","510.0","143.0"
"2011-01-03","2585.0","4363.0","5713.0","328.0","33.0","4815.0","3670.0","8.0","754.0","199.0"
"2011-01-04","6508.0","5951.0","7113.0","423.0","46.0","5570.0","4594.0","7.0","803.0","250.0"
"2011-01-05","5118.0","5980.0","7260.0","433.0","41.0","5381.0","4867.0","11.0","894.0","279.0"
"2011-01-06","4153.0","6061.0","7814.0","415.0","43.0","5664.0","4964.0","14.0","947.0","303.0"
"2011-01-07","3514.0","5572.0","6835.0","421.0","36.0","5207.0","4378.0","9.0","925.0","277.0"
"2011-01-08","2233.0","3990.0","4916.0","290.0","30.0","4152.0","3201.0","12.0","689.0","209.0"
"2011-01-09","2105.0","3952.0","4957.0","313.0","21.0","4634.0","3319.0","15.0","665.0","177.0"
"2011-01-10","2965.0","5460.0","7201.0","422.0","48.0","5608.0","4328.0","5.0","951.0","276.0"
"2011-01-11","3284.0","5995.0","7805.0","459.0","55.0","5968.0","4635.0","15.0","1099.0","286.0"
"2011-01-12","3064.0","5382.0","6792.0","401.0","34.0","5561.0","4478.0","16.0","1065.0","300.0"
"2011-01-13","3305.0","6032.0","7141.0","404.0","39.0","5968.0","4515.0","15.0","1030.0","331.0"
"2011-01-14","3860.0","5539.0","7047.0","392.0","56.0","5493.0","4429.0","10.0","890.0","306.0"
"2011-01-15","2399.0","3797.0","4999.0","296.0","45.0","4506.0","3284.0","8.0","649.0","188.0"
"2011-01-16","2233.0","4158.0","5368.0","286.0","42.0","4749.0","3427.0","18.0","768.0","241.0"
"2011-01-17","3031.0","5579.0","8091.0","353.0","58.0","5416.0","4368.0","17.0","978.0","322.0"
"2011-01-18","3599.0","6648.0","9684.0","531.0","59.0","6001.0","5073.0","14.0","1069.0","340.0"
"2011-01-19","3687.0","6913.0","9139.0","430.0","60.0","6073.0","5164.0","15.0","1173.0","345.0"
"2011-01-20","3372.0","7716.0","9496.0","446.0","58.0","5888.0","4987.0","19.0","1207.0","327.0"
"2011-01-21","3059.0","6943.0","7978.0","315.0","55.0","5050.0","4229.0","15.0","945.0","317.0"
"2011-01-22","2262.0","4744.0","5898.0","288.0","29.0","4238.0","3657.0","16.0","730.0","229.0"
"2011-01-23","2325.0","4553.0","5382.0","312.0","33.0","4687.0","3506.0","18.0","760.0","249.0"
"2011-01-24","3064.0","5975.0","7071.0","446.0","65.0","5472.0","4582.0","20.0","983.0","313.0"
"2011-01-25","3141.0","5879.0","6814.0","429.0","47.0","4818.0","4108.0","10.0","1046.0","320.0"
"2011-01-26","3734.0","6150.0","6964.0","398.0","49.0","5293.0","4472.0","22.0","1093.0","355.0"
"2011-01-27","3839.0","6953.0","7855.0","446.0","66.0","4751.0","3902.0","22.0","941.0","318.0"
"2011-01-28","2931.0","6104.0","7145.0","400.0","41.0","4041.0","3644.0","11.0","937.0","322.0"
"2011-01-29","2081.0","4245.0","5015.0","312.0","30.0","3449.0","2747.0","20.0","616.0","196.0"
"2011-01-30","1942.0","3821.0","4819.0","321.0","35.0","3691.0","2840.0","10.0","569.0","221.0"
"2011-01-31","3027.0","5893.0","6724.0","417.0","66.0","4700.0","4102.0","14.0","947.0","315.0"
"2011-02-01","3082.0","5703.0","6615.0","420.0","52.0","4639.0","4493.0","23.0","1030.0","294.0"
"2011-02-02","2849.0","5390.0","6313.0","374.0","44.0","4390.0","4209.0","23.0","894.0","317.0"
"2011-02-03","2957.0","5657.0","6613.0","389.0","57.0","4343.0","4119.0","17.0","887.0","317.0"
"2011-02-04","2777.0","5394.0","6460.0","410.0","45.0","3993.0","3769.0","22.0","927.0","269.0"
"2011-02-05","1859.0","3517.0","4427.0","279.0","45.0","3263.0","2759.0","8.0","553.0","198.0"
"2011-02-06","1877.0","3793.0","4668.0","306.0","34.0","3658.0","3035.0","13.0","618.0","212.0"
"2011-02-07","2869.0","4960.0","5920.0","391.0","63.0","4572.0","3869.0","14.0","867.0","302.0"
"2011-02-08","3725.0","5314.0","6440.0","467.0","70.0","4460.0","4438.0","22.0","959.0","307.0"
"2011-02-09","3432.0","5194.0","6425.0","427.0","60.0","4516.0","4284.0","21.0","930.0","350.0"
"2011-02-10","3110.0","4901.0","6922.0","400.0","52.0","4400.0","4147.0","19.0","1023.0","273.0"
"2011-02-11","2412.0","4400.0","6027.0","415.0","44.0","3897.0","3694.0","15.0","841.0","312.0"
"2011-02-12","1906.0","3256.0","4762.0","351.0","33.0","3329.0","2982.0","9.0","680.0","197.0"
"2011-02-13","1906.0","3231.0","4818.0","286.0","40.0","3748.0","2923.0","11.0","615.0","216.0"
"2011-02-14","2524.0","4694.0","6415.0","398.0","54.0","4557.0","3798.0","22.0","955.0","312.0"
"2011-02-15","2693.0","4790.0","6393.0","437.0","53.0","4592.0","4048.0","13.0","979.0","308.0"
"2011-02-16","2820.0","5314.0","6509.0","508.0","99.0","4804.0","4163.0","16.0","1097.0","370.0"
"2011-02-17","2872.0","5121.0","6900.0","445.0","64.0","4954.0","3960.0","12.0","1000.0","317.0"
"2011-02-18","2330.0","4470.0","6129.0","386.0","48.0","4317.0","3506.0","12.0","943.0","316.0"
"2011-02-19","1930.0","3366.0","4791.0","308.0","41.0","3488.0","2847.0","11.0","620.0","193.0"
"2011-02-20","1864.0","3397.0","4728.0","339.0","37.0","3966.0","3043.0","7.0","637.0","297.0"
"2011-02-21","2658.0","4833.0","6073.0","464.0","77.0","5037.0","3881.0","6.0","930.0","356.0"
"2011-02-22","2820.0","5110.0","6433.0","412.0","64.0","4849.0","4035.0","16.0","978.0","332.0"
"2011-02-23","2842.0","5079.0","6045.0","406.0","51.0","4770.0","4021.0","15.0","915.0","326.0"
"2011-02-24","2880.0","5187.0","6965.0","413.0","70.0","4780.0","4235.0","14.0","993.0","384.0"
"2011-02-25","2434.0","4358.0","6489.0","323.0","41.0","4315.0","3597.0","12.0","947.0","280.0"
"2011-02-26","1689.0","3339.0","4546.0","338.0","31.0","3990.0","2943.0","18.0","676.0","206.0"
"2011-02-27","1938.0","3643.0","4874.0","289.0","39.0","4382.0","3221.0","16.0","689.0","233.0"
"2011-02-28","2776.0","5016.0","6524.0","454.0","52.0","4748.0","4769.0","19.0","927.0","335.0"
"2011-03-01","2865.0","5292.0","6606.0","486.0","68.0","4654.0","4462.0","12.0","998.0","366.0"
"2011-03-02","2885.0","5451.0","6845.0","405.0","43.0","4996.0","4357.0","13.0","1048.0","426.0"
"2011-03-03","2690.0","5372.0","6651.0","484.0","49.0","4583.0","4175.0","9.0","997.0","364.0"
"2011-03-04","2510.0","4887.0","6445.0","382.0","45.0","4140.0","3649.0","13.0","925.0","364.0"
"2011-03-05","1799.0","3325.0","4581.0","273.0","29.0","3391.0","2900.0","11.0","566.0","208.0"
"2011-03-06","1884.0","3499.0","4693.0","360.0","41.0","3905.0","2989.0","13.0","601.0","297.0"
"2011-03-07","2841.0","5113.0","6377.0","459.0","73.0","4936.0","4044.0","8.0","964.0","392.0"
"2011-03-08","2893.0","5125.0","6421.0","434.0","78.0","4556.0","4193.0","13.0","931.0","395.0"
"2011-03-09","3005.0","5502.0","6709.0","478.0","71.0","4620.0","4095.0","16.0","1038.0","337.0"
"2011-03-10","2812.0","5331.0","7195.0","492.0","56.0","4923.0","4123.0","14.0","1042.0","404.0"
"2011-03-11","2306.0","4473.0","6216.0","344.0","52.0","4075.0","3593.0","9.0","844.0","312.0"
"2011-03-12","1654.0","3044.0","4362.0","307.0","57.0","3348.0","2684.0","7.0","587.0","210.0"
"2011-03-13","1847.0","3478.0","4734.0","319.0","39.0","3745.0","2836.0","12.0","690.0","200.0"
"2011-03-14","2687.0","4803.0","6205.0","404.0","57.0","4767.0","3924.0","17.0","907.0","365.0"
"2011-03-15","2750.0","5154.0","6371.0","434.0","61.0","5325.0","4052.0","22.0","1020.0","343.0"
"2011-03-16","2845.0","5050.0","6629.0","467.0","64.0","5059.0","4161.0","10.0","1077.0","326.0"
"2011-03-17","3090.0","4859.0","6837.0","425.0","66.0","4671.0","3945.0","14.0","883.0","314.0"
"2011-03-18","2508.0","4398.0","6537.0","401.0","56.0","3870.0","3337.0","10.0","842.0","310.0"
"2011-03-19","1802.0","3303.0","4692.0","325.0","33.0","3505.0","2613.0","6.0","615.0","230.0"
"2011-03-20","1789.0","3113.0","4336.0","307.0","41.0","3555.0","2620.0","5.0","656.0","245.0"
"2011-03-21","2873.0","4905.0","6418.0","430.0","60.0","4676.0","3880.0","6.0","955.0","341.0"
"2011-03-22","3088.0","5115.0","6642.0","472.0","52.0","4854.0","4130.0","13.0","1018.0","339.0"
"2011-03-23","3049.0","5340.0","6587.0","480.0","86.0","5010.0","4225.0","7.0","983.0","426.0"
"2011-03-24","2644.0","5010.0","8001.0","485.0","76.0","4910.0","4090.0","4.0","1022.0","381.0"
"2011-03-25","2456.0","4405.0","9884.0","403.0","66.0","4032.0","3451.0","8.0","886.0","321.0"
"2011-03-26","1707.0","3197.0","4999.0","289.0","43.0","3473.0","2767.0","8.0","610.0","244.0"
"2011-03-27","1776.0","3294.0","4954.0","341.0","45.0","3854.0","2848.0","11.0","595.0","270.0"
"2011-03-28","2742.0","5246.0","6435.0","441.0","51.0","5046.0","4150.0","13.0","944.0","359.0"
"2011-03-29","2824.0","5117.0","6975.0","473.0","58.0","4787.0","4053.0","9.0","1032.0","344.0"
"2011-03-30","2833.0","5393.0","7261.0","465.0","67.0","4579.0","4180.0","25.0","985.0","349.0"
"2011-03-31","2994.0","5661.0","8673.0","452.0","67.0","4640.0","4112.0","13.0","911.0","382.0"
"2011-04-01","2532.0","4554.0","7123.0","365.0","63.0","3907.0","3448.0","29.0","849.0","343.0"
"2011-04-02","1567.0","3047.0","4533.0","297.0","40.0","3387.0","2604.0","8.0","615.0","207.0"
"2011-04-03","1725.0","3483.0","5195.0","276.0","36.0","4070.0","2812.0","7.0","688.0","256.0"
"2011-04-04","2753.0","5143.0","7580.0","452.0","60.0","5284.0","4203.0","13.0","905.0","361.0"
"2011-04-05","2962.0","5707.0","8185.0","457.0","67.0","4879.0","4259.0","13.0","1052.0","395.0"
"2011-04-06","2768.0","5405.0","6819.0","425.0","79.0","4638.0","3930.0","4.0","1082.0","367.0"
"2011-04-07","2822.0","6481.0","7545.0","421.0","102.0","4924.0","4258.0","7.0","1091.0","346.0"
"2011-04-08","2810.0","10895.0","7090.0","401.0","92.0","4351.0","4282.0","8.0","966.0","375.0"
"2011-04-09","1732.0","6863.0","4763.0","324.0","61.0","3398.0","2626.0","5.0","654.0","242.0"
"2011-04-10","1764.0","4417.0","4939.0","300.0","41.0","4335.0","2811.0","12.0","691.0","272.0"
"2011-04-11","2829.0","5985.0","7723.0","491.0","71.0","5296.0","4120.0","15.0","1082.0","450.0"
