"date","Malaria","Malaria_vaccine","Protozoa","Plasmodium","Fever","Jaundice","Epileptic_seizure","Anopheles","Plasmodium_falciparum","Sepsis"
"2014-06-04","5515.0","253.0","1639.0","652.0","2343.0","2950.0","1181.0","454.0","498.0","4757.0"
"2014-06-05","4745.0","230.0","1494.0","513.0","2257.0","2661.0","1140.0","352.0","450.0","4423.0"
"2014-06-06","4115.0","185.0","1271.0","474.0","1911.0","2461.0","1107.0","315.0","480.0","3597.0"
"2014-06-07","2999.0","154.0","976.0","334.0","1594.0","1980.0","913.0","237.0","366.0","2679.0"
"2014-06-08","3559.0","153.0","1034.0","691.0","1805.0","2106.0","872.0","287.0","388.0","2843.0"
"2014-06-09","4626.0","240.0","1294.0","493.0","2138.0","2880.0","1294.0","366.0","511.0","3305.0"
"2014-06-10","5100.0","235.0","1625.0","522.0","2377.0","2921.0","1514.0","429.0","541.0","3404.0"
"2014-06-11","5079.0","234.0","1548.0","528.0","2312.0","2834.0","1491.0","560.0","511.0","3206.0"
"2014-06-12","4720.0","217.0","1418.0","484.0","2222.0","2909.0","1400.0","439.0","545.0","3685.0"
"2014-06-13","3566.0","187.0","1120.0","414.0","1897.0","2378.0","1091.0","288.0","413.0","3238.0"
"2014-06-14","3017.0","124.0","954.0","604.0","1651.0","2043.0","887.0","245.0","321.0","2395.0"
"2014-06-15","3435.0","130.0","1119.0","508.0","1811.0","2095.0","935.0","273.0","374.0","2832.0"
"2014-06-16","4344.0","187.0","1358.0","563.0","2322.0","2596.0","1251.0","358.0","467.0","3539.0"
"2014-06-17","4361.0","198.0","1363.0","545.0","2205.0","2709.0","1183.0","313.0","490.0","3211.0"
"2014-06-18","4070.0","185.0","1412.0","504.0","2081.0","2729.0","1103.0","298.0","443.0","3334.0"
"2014-06-19","4072.0","156.0","1418.0","496.0","2154.0","2612.0","1053.0","315.0","432.0","3090.0"
"2014-06-20","4008.0","166.0","1290.0","398.0","1834.0","2241.0","935.0","282.0","367.0","2793.0"
"2014-06-21","2918.0","108.0","1051.0","348.0","1604.0","1902.0","892.0","215.0","328.0","1989.0"
"2014-06-22","3291.0","125.0","1144.0","366.0","1711.0","1893.0","1060.0","241.0","293.0","2054.0"
"2014-06-23","4182.0","215.0","1239.0","511.0","2213.0","2519.0","1118.0","339.0","454.0","2959.0"
"2014-06-24","4309.0","198.0","1328.0","503.0","2102.0","2513.0","1147.0","335.0","448.0","3018.0"
"2014-06-25","5243.0","192.0","1324.0","465.0","2151.0","2560.0","1041.0","328.0","410.0","2965.0"
"2014-06-26","4532.0","152.0","1296.0","448.0","2081.0","2551.0","1051.0","319.0","418.0","4440.0"
"2014-06-27","3629.0","157.0","1063.0","368.0","1900.0","2088.0","977.0","279.0","394.0","2717.0"
"2014-06-28","2813.0","130.0","864.0","329.0","1440.0","1749.0","776.0","223.0","284.0","1864.0"
"2014-06-29","2776.0","152.0","984.0","364.0","1653.0","2304.0","800.0","196.0","329.0","1966.0"
"2014-06-30","4062.0","240.0","1221.0","434.0","1969.0","2794.0","1035.0","293.0","448.0","2775.0"
"2014-07-01","3972.0","190.0","1157.0","435.0","1976.0","2482.0","1048.0","343.0","360.0","3041.0"
"2014-07-02","3972.0","204.0","1154.0","467.0","2002.0","2259.0","1048.0","359.0","447.0","2892.0"
"2014-07-03","3990.0","202.0","1125.0","434.0","2030.0","2277.0","1047.0","393.0","438.0","2710.0"
"2014-07-04","3108.0","133.0","952.0","299.0","1670.0","1961.0","965.0","244.0","354.0","2101.0"
"2014-07-05","2675.0","96.0","721.0","243.0","1452.0","1681.0","813.0","194.0","245.0","1790.0"
"2014-07-06","3025.0","127.0","924.0","310.0","1546.0","1820.0","850.0","248.0","312.0","1919.0"
"2014-07-07","3803.0","194.0","1215.0","438.0","2018.0","2489.0","1073.0","393.0","413.0","2990.0"
"2014-07-08","4068.0","199.0","1238.0","462.0","2024.0","2558.0","1108.0","333.0","409.0","2966.0"
"2014-07-09","4020.0","170.0","1102.0","421.0","2029.0","2323.0","1381.0","354.0","489.0","3032.0"
"2014-07-10","3699.0","164.0","1173.0","475.0","1988.0","2231.0","1194.0","335.0","424.0","3155.0"
"2014-07-11","3346.0","174.0","1088.0","378.0","1827.0","2165.0","1183.0","267.0","398.0","2652.0"
"2014-07-12","2714.0","132.0","901.0","283.0","1416.0","1830.0","856.0","238.0","596.0","2125.0"
"2014-07-13","2930.0","137.0","1009.0","373.0","1551.0","1815.0","877.0","255.0","311.0","2317.0"
"2014-07-14","4251.0","199.0","1438.0","477.0","2046.0","2468.0","1179.0","328.0","420.0","3197.0"
"2014-07-15","4105.0","164.0","1382.0","446.0","2168.0","2579.0","1168.0","381.0","402.0","3034.0"
"2014-07-16","3857.0","170.0","1219.0","413.0","2028.0","2447.0","1052.0","332.0","436.0","2806.0"
"2014-07-17","3890.0","170.0","1203.0","464.0","1812.0","2413.0","1146.0","360.0","454.0","2746.0"
"2014-07-18","3574.0","175.0","1003.0","360.0","1778.0","2036.0","957.0","280.0","387.0","2434.0"
"2014-07-19","2846.0","104.0","798.0","248.0","1459.0","1858.0","948.0","229.0","260.0","1931.0"
"2014-07-20","3247.0","114.0","1110.0","344.0","1628.0","1952.0","1621.0","264.0","334.0","2239.0"
"2014-07-21","4115.0","186.0","1451.0","475.0","2202.0","2587.0","2617.0","392.0","482.0","3273.0"
"2014-07-22","4389.0","166.0","1277.0","464.0","2234.0","2680.0","1326.0","448.0","479.0","3714.0"
"2014-07-23","3899.0","155.0","1132.0","430.0","2097.0","2381.0","1208.0","318.0","411.0","3375.0"
"2014-07-24","3980.0","194.0","1122.0","400.0","2078.0","2313.0","1044.0","303.0","416.0","2959.0"
"2014-07-25","3401.0","164.0","930.0","295.0","1823.0","2090.0","903.0","237.0","319.0","2788.0"
"2014-07-26","2651.0","118.0","751.0","269.0","1570.0","1707.0","815.0","190.0","262.0","2002.0"
"2014-07-27","3050.0","117.0","986.0","305.0","1588.0","1872.0","1295.0","230.0","260.0","2144.0"
"2014-07-28","4303.0","176.0","1153.0","421.0","2078.0","2799.0","1209.0","304.0","368.0","3167.0"
"2014-07-29","4780.0","227.0","1173.0","416.0","2113.0","2757.0","1171.0","300.0","471.0","3212.0"
"2014-07-30","6898.0","557.0","1304.0","451.0","2150.0","2772.0","2891.0","357.0","459.0","3273.0"
"2014-07-31","6186.0","226.0","1222.0","476.0","2001.0","2658.0","1359.0","348.0","513.0","3079.0"
"2014-08-01","5053.0","245.0","985.0","387.0","1891.0","2533.0","1082.0","309.0","401.0","2545.0"
"2014-08-02","3966.0","338.0","1303.0","342.0","1537.0","1795.0","845.0","268.0","291.0","2277.0"
"2014-08-03","3957.0","161.0","1002.0","414.0","1677.0","1690.0","860.0","282.0","317.0","2159.0"
"2014-08-04","5066.0","239.0","1191.0","450.0","2159.0","2449.0","1021.0","321.0","501.0","2913.0"
"2014-08-05","5402.0","196.0","1220.0","472.0","2548.0","2484.0","1040.0","298.0","432.0","3131.0"
"2014-08-06","5149.0","206.0","1328.0","500.0","2237.0","2437.0","1016.0","308.0","436.0","3038.0"
"2014-08-07","4672.0","190.0","1241.0","403.0","2112.0","2378.0","1003.0","277.0","448.0","3022.0"
"2014-08-08","4321.0","203.0","1109.0","367.0","1969.0","2107.0","956.0","267.0","418.0","2775.0"
"2014-08-09","3762.0","138.0","1053.0","289.0","1620.0","1731.0","874.0","231.0","281.0","1987.0"
"2014-08-10","3884.0","141.0","1116.0","328.0","1785.0","1852.0","856.0","263.0","272.0","2017.0"
"2014-08-11","4738.0","190.0","1357.0","406.0","2214.0","2410.0","1182.0","378.0","426.0","2947.0"
"2014-08-12","4759.0","242.0","1376.0","451.0","2240.0","2549.0","1264.0","379.0","426.0","3553.0"
"2014-08-13","4706.0","215.0","1390.0","420.0","2235.0","2623.0","1188.0","353.0","446.0","3486.0"
"2014-08-14","4317.0","158.0","1289.0","373.0","2263.0","2628.0","1005.0","300.0","412.0","3027.0"
"2014-08-15","3972.0","170.0","1080.0","383.0","1954.0","2189.0","1035.0","302.0","398.0","2712.0"
"2014-08-16","3197.0","117.0","907.0","338.0","1652.0","1850.0","803.0","245.0","308.0","1998.0"
"2014-08-17","3533.0","128.0","1005.0","346.0","1821.0","2061.0","794.0","315.0","433.0","2169.0"
"2014-08-18","4641.0","153.0","1349.0","438.0","2269.0","2472.0","967.0","332.0","398.0","2835.0"
"2014-08-19","4839.0","182.0","1357.0","466.0","2286.0","2702.0","1024.0","355.0","456.0","3089.0"
"2014-08-20","4714.0","183.0","1358.0","463.0","2404.0","2643.0","1038.0","365.0","417.0","4913.0"
"2014-08-21","5103.0","241.0","1502.0","484.0","2270.0","2763.0","933.0","359.0","514.0","3534.0"
"2014-08-22","4533.0","187.0","1284.0","406.0","2046.0","2666.0","1031.0","296.0","458.0","2792.0"
"2014-08-23","3325.0","120.0","912.0","346.0","1695.0","1756.0","799.0","290.0","294.0","2104.0"
"2014-08-24","3912.0","137.0","1198.0","443.0","1918.0","1996.0","898.0","279.0","363.0","2327.0"
"2014-08-25","4669.0","161.0","1471.0","506.0","2362.0","2720.0","1039.0","343.0","446.0","2925.0"
"2014-08-26","4652.0","194.0","1563.0","567.0","2374.0","2708.0","1004.0","341.0","429.0","2993.0"
"2014-08-27","4278.0","166.0","1349.0","441.0","2141.0","2292.0","898.0","315.0","427.0","2840.0"
"2014-08-28","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2014-08-29","3937.0","138.0","1256.0","368.0","2201.0","2460.0","873.0","198.0","348.0","2570.0"
"2014-08-30","3038.0","133.0","903.0","333.0","1611.0","1905.0","826.0","227.0","306.0","1969.0"
"2014-08-31","3695.0","127.0","1116.0","428.0","1834.0","2121.0","849.0","293.0","378.0","2034.0"
"2014-09-01","4416.0","161.0","1412.0","490.0","2213.0","2598.0","1062.0","329.0","562.0","2866.0"
"2014-09-02","4749.0","167.0","1592.0","590.0","2432.0","2615.0","1024.0","335.0","588.0","4004.0"
"2014-09-03","4994.0","211.0","1818.0","601.0","2498.0","3228.0","1106.0","327.0","561.0","5134.0"
"2014-09-04","4803.0","173.0","1855.0","551.0","2325.0","3623.0","1090.0","567.0","526.0","3243.0"
"2014-09-05","3777.0","129.0","1493.0","472.0","2111.0","2556.0","1053.0","14792.0","442.0","3387.0"
"2014-09-06","3236.0","98.0","1133.0","360.0","1710.0","2096.0","782.0","580.0","380.0","2643.0"
"2014-09-07","3576.0","137.0","1754.0","482.0","1886.0","2179.0","853.0","349.0","415.0","2366.0"
"2014-09-08","4691.0","173.0","2274.0","662.0","2481.0","2960.0","1053.0","396.0","569.0","3278.0"
"2014-09-09","5315.0","177.0","2475.0","835.0","2633.0","2969.0","1055.0","381.0","549.0","3831.0"
"2014-09-10","5187.0","211.0","2417.0","725.0","2470.0","3116.0","1124.0","379.0","607.0","3498.0"
"2014-09-11","5207.0","171.0","2404.0","794.0","2609.0","3014.0","1299.0","398.0","663.0","3379.0"
"2014-09-12","4185.0","170.0","1819.0","552.0","2113.0","2928.0","1046.0","239.0","549.0","3120.0"
"2014-09-13","3160.0","102.0","1308.0","440.0","1815.0","2109.0","773.0","267.0","359.0","2506.0"
"2014-09-14","3827.0","134.0","1654.0","566.0","1933.0","2364.0","855.0","339.0","373.0","2446.0"
"2014-09-15","4739.0","156.0","2313.0","779.0","2533.0","2930.0","995.0","339.0","544.0","3661.0"
"2014-09-16","5247.0","186.0","2557.0","753.0","2548.0","3049.0","1094.0","393.0","607.0","3600.0"
"2014-09-17","5181.0","189.0","2503.0","757.0","2589.0","3078.0","1164.0","391.0","612.0","3881.0"
"2014-09-18","6628.0","177.0","2203.0","721.0","2594.0","2923.0","1075.0","422.0","542.0","4453.0"
"2014-09-19","8605.0","155.0","1806.0","564.0","2197.0","2560.0","928.0","286.0","494.0","3538.0"
"2014-09-20","4587.0","130.0","1309.0","439.0","1749.0","1972.0","840.0","305.0","339.0","2692.0"
"2014-09-21","3715.0","152.0","1429.0","528.0","1924.0","2257.0","883.0","321.0","413.0","2612.0"
"2014-09-22","4728.0","168.0","2020.0","737.0","2551.0","3072.0","1134.0","334.0","615.0","3318.0"
"2014-09-23","5143.0","158.0","2016.0","758.0","2670.0","3023.0","1141.0","384.0","601.0","3406.0"
"2014-09-24","5217.0","170.0","1944.0","733.0","2407.0","2838.0","1128.0","363.0","585.0","3198.0"
"2014-09-25","5026.0","157.0","1875.0","772.0","2450.0","3017.0","1070.0","404.0","580.0","3369.0"
"2014-09-26","4016.0","145.0","1419.0","557.0","2023.0","2390.0","896.0","315.0","479.0","2816.0"
"2014-09-27","3122.0","96.0","1093.0","393.0","1588.0","1939.0","794.0","237.0","332.0","2020.0"
"2014-09-28","3698.0","115.0","1422.0","519.0","1852.0","2211.0","939.0","311.0","435.0","2328.0"
"2014-09-29","5130.0","232.0","2017.0","716.0","2482.0","2971.0","1121.0","387.0","641.0","3222.0"
"2014-09-30","5220.0","176.0","1967.0","797.0","2507.0","6383.0","991.0","432.0","545.0","3138.0"
"2014-10-01","6131.0","209.0","1993.0","841.0","2469.0","5379.0","1067.0","409.0","548.0","3373.0"
"2014-10-02","5476.0","176.0","1674.0","619.0","2444.0","5948.0","912.0","355.0","537.0","3405.0"
"2014-10-03","4908.0","162.0","1360.0","556.0","2233.0","2224.0","889.0","283.0","457.0","3325.0"
"2014-10-04","4213.0","114.0","1049.0","435.0","1758.0","1946.0","807.0","241.0","410.0","2316.0"
"2014-10-05","4547.0","141.0","1312.0","498.0","1852.0","2021.0","872.0","239.0","429.0","2489.0"
"2014-10-06","6975.0","221.0","2067.0","745.0","2640.0","2764.0","1070.0","386.0","613.0","3285.0"
"2014-10-07","7073.0","181.0","2114.0","822.0","2764.0","2813.0","1190.0","412.0","691.0","3482.0"
"2014-10-08","7548.0","236.0","2154.0","864.0","2710.0","3098.0","1203.0","456.0","715.0","3926.0"
"2014-10-09","7032.0","252.0","1944.0","823.0","2715.0","2867.0","1115.0","397.0","691.0","3293.0"
"2014-10-10","18998.0","235.0","1499.0","671.0","2444.0","2505.0","1085.0","410.0","571.0","3610.0"
"2014-10-11","4371.0","123.0","1192.0","505.0","2150.0","1958.0","806.0","308.0","610.0","2648.0"
"2014-10-12","5066.0","143.0","1392.0","656.0","2429.0","2208.0","865.0","334.0","490.0","2860.0"
"2014-10-13","7046.0","264.0","1866.0","884.0","2794.0","3083.0","987.0","440.0","700.0","3507.0"
"2014-10-14","7749.0","231.0","2075.0","1105.0","2918.0","3344.0","1242.0","471.0","690.0","3664.0"
"2014-10-15","18930.0","261.0","1892.0","927.0","3379.0","3417.0","1083.0","482.0","1052.0","3564.0"
"2014-10-16","6636.0","221.0","1661.0","801.0","3474.0","2707.0","920.0","354.0","581.0","3110.0"
"2014-10-17","5250.0","182.0","1283.0","530.0","2265.0","2212.0","890.0","313.0","451.0","2572.0"
"2014-10-18","3689.0","164.0","919.0","410.0","1764.0","1706.0","671.0","248.0","317.0","1962.0"
"2014-10-19","3978.0","151.0","1242.0","478.0","1708.0","1728.0","682.0","268.0","392.0","2032.0"
"2014-10-20","6433.0","222.0","1738.0","662.0","2609.0","2600.0","1020.0","313.0","501.0","2898.0"
"2014-10-21","6917.0","201.0","1755.0","651.0","2338.0","2802.0","970.0","298.0","596.0","2921.0"
"2014-10-22","4942.0","170.0","1711.0","651.0","2097.0","2569.0","923.0","298.0","535.0","2966.0"
"2014-10-23","4616.0","203.0","1637.0","621.0","2032.0","2304.0","879.0","318.0","493.0","2974.0"
"2014-10-24","4644.0","204.0","1266.0","516.0","2053.0","2324.0","843.0","260.0","411.0","2689.0"
"2014-10-25","3132.0","106.0","935.0","389.0","1466.0","1844.0","701.0","218.0","293.0","1756.0"
"2014-10-26","4918.0","134.0","1257.0","429.0","1715.0","1863.0","880.0","283.0","367.0","2091.0"
"2014-10-27","5493.0","196.0","1773.0","671.0","2437.0","2636.0","1058.0","441.0","511.0","5014.0"
"2014-10-28","6124.0","257.0","1908.0","774.0","2484.0","2615.0","1046.0","364.0","564.0","3572.0"
"2014-10-29","6985.0","215.0","1617.0","709.0","2395.0","2499.0","1098.0","398.0","539.0","3318.0"
"2014-10-30","4685.0","187.0","1481.0","665.0","2144.0","6800.0","995.0","300.0","513.0","2819.0"
"2014-10-31","5010.0","187.0","1311.0","540.0","1734.0","2029.0","895.0","275.0","495.0","2456.0"
"2014-11-01","3091.0","136.0","948.0","419.0","1454.0","1610.0","716.0","276.0","342.0","1802.0"
"2014-11-02","3628.0","131.0","1137.0","503.0","1589.0","2000.0","775.0","270.0","445.0","2069.0"
"2014-11-03","5202.0","215.0","1800.0","717.0","2221.0","2553.0","1253.0","393.0","609.0","2879.0"
"2014-11-04","5922.0","196.0","1806.0","877.0","2293.0","2651.0","1040.0","396.0","605.0","2949.0"
"2014-11-05","5099.0","183.0","1717.0","756.0","2251.0","2697.0","855.0","319.0","591.0","2921.0"
"2014-11-06","5445.0","211.0","1606.0","631.0","2107.0","2583.0","898.0","347.0","538.0","2985.0"
"2014-11-07","4400.0","193.0","1373.0","567.0","1810.0","2244.0","910.0","257.0","445.0","2987.0"
"2014-11-08","2971.0","101.0","1079.0","410.0","1393.0","1865.0","745.0","210.0","288.0","2000.0"
"2014-11-09","3687.0","130.0","1304.0","485.0","1716.0","2014.0","792.0","275.0","403.0","2056.0"
"2014-11-10","4946.0","149.0","1832.0","715.0","2190.0","2649.0","1039.0","368.0","574.0","2843.0"
"2014-11-11","5023.0","179.0","1901.0","740.0","2359.0","2762.0","1003.0","369.0","529.0","2879.0"
"2014-11-12","4918.0","159.0","1762.0","761.0","2144.0","2639.0","1032.0","346.0","551.0","2786.0"
"2014-11-13","4789.0","161.0","1756.0","602.0","2088.0","2539.0","1090.0","492.0","620.0","2888.0"
"2014-11-14","3883.0","136.0","1410.0","460.0","1666.0","2117.0","1033.0","248.0","458.0","2512.0"
"2014-11-15","3552.0","116.0","1027.0","387.0","1661.0","1736.0","857.0","254.0","325.0","1852.0"
"2014-11-16","3712.0","139.0","1456.0","598.0","1594.0","1950.0","821.0","295.0","460.0","1978.0"
"2014-11-17","4952.0","198.0","1829.0","729.0","2073.0","2689.0","1085.0","348.0","573.0","3108.0"
"2014-11-18","4871.0","150.0","1700.0","700.0","2220.0","2758.0","1117.0","303.0","612.0","2906.0"
"2014-11-19","4974.0","174.0","1780.0","717.0","2095.0","2499.0","1074.0","369.0","613.0","2880.0"
"2014-11-20","4538.0","174.0","1631.0","669.0","1954.0","2470.0","976.0","300.0","545.0","2649.0"
"2014-11-21","3834.0","173.0","1212.0","535.0","1703.0","2124.0","893.0","294.0","519.0","2388.0"
"2014-11-22","2563.0","92.0","923.0","376.0","1374.0","1679.0","734.0","254.0","2313.0","1579.0"
"2014-11-23","3278.0","92.0","1179.0","532.0","1610.0","1948.0","802.0","285.0","415.0","1806.0"
"2014-11-24","4384.0","149.0","1908.0","648.0","1937.0","2766.0","1040.0","384.0","573.0","2879.0"
"2014-11-25","4383.0","152.0","1734.0","594.0","1947.0","2580.0","989.0","352.0","986.0","2496.0"
"2014-11-26","3623.0","132.0","1482.0","540.0","1891.0","2375.0","877.0","319.0","554.0","2894.0"
"2014-11-27","3264.0","130.0","1179.0","420.0","1521.0","2044.0","910.0","331.0","513.0","2078.0"
"2014-11-28","2972.0","128.0","1004.0","419.0","1376.0","1825.0","741.0","306.0","658.0","2192.0"
"2014-11-29","2683.0","87.0","945.0","418.0","1281.0","1573.0","699.0","255.0","741.0","1836.0"
"2014-11-30","9031.0","87.0","903.0","445.0","1246.0","1435.0","548.0","192.0","667.0","1683.0"
"2014-12-01","4705.0","157.0","1767.0","734.0","2020.0","2567.0","971.0","378.0","1054.0","2979.0"
"2014-12-02","4596.0","159.0","1724.0","720.0","2086.0","2590.0","1096.0","409.0","1041.0","2959.0"
"2014-12-03","5336.0","185.0","1710.0","726.0","2029.0","2924.0","1078.0","415.0","665.0","2802.0"
"2014-12-04","4987.0","176.0","1669.0","748.0","1985.0","2667.0","999.0","485.0","597.0","2790.0"
"2014-12-05","4128.0","121.0","1226.0","538.0","1786.0","2149.0","908.0","316.0","478.0","2472.0"
"2014-12-06","2650.0","85.0","915.0","385.0","1484.0","1799.0","831.0","244.0","315.0","2010.0"
"2014-12-07","2871.0","102.0","973.0","453.0","1544.0","1871.0","819.0","273.0","366.0","1881.0"
"2014-12-08","5810.0","181.0","1657.0","674.0","2063.0","2810.0","1032.0","333.0","559.0","3046.0"
"2014-12-09","8715.0","161.0","1610.0","681.0","1972.0","2780.0","986.0","391.0","586.0","2568.0"
"2014-12-10","4700.0","157.0","1578.0","603.0","1948.0","2677.0","966.0","383.0","2534.0","2556.0"
"2014-12-11","4988.0","176.0","1482.0","617.0","1908.0","2454.0","952.0","282.0","489.0","2538.0"
"2014-12-12","3288.0","128.0","1069.0","522.0","1554.0","1932.0","833.0","213.0","396.0","2225.0"
"2014-12-13","2601.0","155.0","813.0","420.0","1281.0","1587.0","657.0","173.0","284.0","1479.0"
"2014-12-14","2810.0","99.0","975.0","476.0","1417.0","1863.0","731.0","223.0","340.0","1763.0"
"2014-12-15","3605.0","121.0","1121.0","487.0","1949.0","2271.0","869.0","230.0","450.0","2418.0"
"2014-12-16","3974.0","135.0","1274.0","522.0","2093.0","2412.0","905.0","288.0","439.0","2594.0"
"2014-12-17","3313.0","104.0","1101.0","493.0","1728.0","1926.0","884.0","252.0","468.0","2597.0"
"2014-12-18","3157.0","108.0","951.0","450.0","1759.0","1797.0","816.0","239.0","372.0","2781.0"
"2014-12-19","2308.0","79.0","719.0","313.0","1462.0","1605.0","861.0","166.0","329.0","2334.0"
"2014-12-20","1851.0","70.0","613.0","304.0","1221.0","1280.0","639.0","119.0","209.0","1955.0"
"2014-12-21","1847.0","47.0","569.0","235.0","1189.0","1283.0","627.0","124.0","172.0","1592.0"
"2014-12-22","2129.0","84.0","591.0","261.0","1639.0","1947.0","767.0","149.0","274.0","2236.0"
"2014-12-23","2147.0","76.0","718.0","256.0","1589.0","1688.0","739.0","140.0","209.0","2122.0"
"2014-12-24","1796.0","58.0","528.0","189.0","1136.0","1276.0","607.0","111.0","178.0","1616.0"
"2014-12-25","1427.0","58.0","402.0","146.0","934.0","944.0","483.0","99.0","129.0","1222.0"
"2014-12-26","2396.0","69.0","749.0","201.0","1185.0","1264.0","607.0","173.0","203.0","1543.0"
"2014-12-27","1798.0","54.0","895.0","202.0","1142.0","1278.0","562.0","142.0","196.0","1444.0"
"2014-12-28","2134.0","55.0","727.0","204.0","1330.0","1266.0","549.0","133.0","183.0","1473.0"
"2014-12-29","2678.0","110.0","820.0","236.0","1603.0","1673.0","730.0","159.0","347.0","2046.0"
"2014-12-30","2193.0","81.0","679.0","246.0","1585.0","1656.0","713.0","159.0","251.0","2092.0"
"2014-12-31","1979.0","75.0","543.0","212.0","1334.0","1353.0","633.0","104.0","222.0","1806.0"
"2015-01-01","1630.0","57.0","476.0","179.0","1304.0","1130.0","571.0","100.0","173.0","1594.0"
"2015-01-02","2162.0","88.0","698.0","247.0","1447.0","1653.0","675.0","149.0","253.0","2184.0"
"2015-01-03","2155.0","73.0","782.0","277.0","1486.0","1454.0","647.0","158.0","223.0","1932.0"
"2015-01-04","2264.0","89.0","884.0","304.0","1571.0","1563.0","646.0","211.0","251.0","2124.0"
"2015-01-05","3217.0","105.0","1171.0","348.0","1854.0","2175.0","829.0","203.0","337.0","2813.0"
"2015-01-06","3607.0","106.0","1349.0","483.0","1937.0","2258.0","877.0","262.0","669.0","2753.0"
"2015-01-07","3605.0","128.0","1423.0","444.0","2129.0","2237.0","1194.0","207.0","368.0","2703.0"
"2015-01-08","3374.0","124.0","1360.0","410.0","1768.0","2086.0","815.0","164.0","366.0","2571.0"
"2015-01-09","3013.0","113.0","1100.0","404.0","1611.0","1947.0","2929.0","194.0","345.0","2450.0"
"2015-01-10","2293.0","78.0","864.0","258.0","1290.0","1537.0","954.0","240.0","248.0","1932.0"
"2015-01-11","2497.0","91.0","1060.0","291.0","1379.0","1676.0","851.0","182.0","268.0","2004.0"
"2015-01-12","3585.0","142.0","1405.0","449.0","1901.0","2322.0","951.0","294.0","393.0","3007.0"
"2015-01-13","3607.0","122.0","1528.0","440.0","1841.0","2371.0","870.0","238.0","1233.0","2779.0"
"2015-01-14","3412.0","104.0","1341.0","438.0","1855.0","2183.0","907.0","247.0","351.0","2662.0"
"2015-01-15","3493.0","164.0","1440.0","502.0","1709.0","2144.0","892.0","265.0","504.0","4047.0"
"2015-01-16","2981.0","104.0","1108.0","406.0","1615.0","1926.0","831.0","219.0","345.0","7929.0"
"2015-01-17","2183.0","68.0","806.0","285.0","1336.0","1357.0","590.0","150.0","255.0","3356.0"
"2015-01-18","2602.0","72.0","1040.0","345.0","1363.0","1580.0","684.0","180.0","312.0","2394.0"
"2015-01-19","3475.0","133.0","1336.0","424.0","2036.0","2244.0","946.0","244.0","431.0","2868.0"
"2015-01-20","3865.0","121.0","1585.0","519.0","2033.0","2409.0","963.0","265.0","423.0","2909.0"
"2015-01-21","3560.0","148.0","1778.0","530.0","1911.0","2182.0","971.0","235.0","434.0","3224.0"
"2015-01-22","3551.0","140.0","1447.0","546.0","1835.0","2279.0","968.0","242.0","455.0","3646.0"
"2015-01-23","3266.0","103.0","1238.0","472.0","1675.0","2116.0","889.0","234.0","332.0","2687.0"
"2015-01-24","2300.0","84.0","833.0","738.0","1279.0","1588.0","817.0","165.0","206.0","1793.0"
"2015-01-25","2587.0","91.0","1201.0","419.0","1495.0","1822.0","787.0","189.0","326.0","1897.0"
"2015-01-26","4034.0","147.0","1597.0","614.0","1956.0","2496.0","863.0","353.0","494.0","2725.0"
"2015-01-27","4445.0","155.0","1949.0","685.0","1931.0","3211.0","955.0","279.0","470.0","2800.0"
"2015-01-28","4671.0","169.0","1756.0","710.0","1929.0","2530.0","940.0","346.0","471.0","3163.0"
"2015-01-29","3920.0","137.0","1877.0","705.0","1917.0","2328.0","943.0","263.0","407.0","3226.0"
"2015-01-30","3391.0","141.0","1346.0","545.0","1496.0","2202.0","918.0","261.0","399.0","3189.0"
"2015-01-31","1638.0","75.0","685.0","257.0","982.0","1151.0","602.0","118.0","199.0","1726.0"
"2015-02-01","2488.0","104.0","1066.0","413.0","1342.0","1642.0","864.0","199.0","299.0","1811.0"
"2015-02-02","3640.0","140.0","1766.0","807.0","1868.0","2301.0","1060.0","244.0","516.0","2612.0"
"2015-02-03","4022.0","177.0","1557.0","651.0","2032.0","2480.0","1015.0","267.0","454.0","2790.0"
"2015-02-04","3891.0","178.0","1575.0","701.0","2003.0","2442.0","1039.0","280.0","514.0","2704.0"
"2015-02-05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2015-02-06","3372.0","169.0","1267.0","544.0","1829.0","1891.0","914.0","282.0","459.0","2582.0"
"2015-02-07","2853.0","118.0","971.0","374.0","1467.0","1520.0","882.0","168.0","325.0","2100.0"
"2015-02-08","2685.0","123.0","1280.0","478.0","1596.0","1724.0","773.0","191.0","378.0","1928.0"
"2015-02-09","3775.0","155.0","1556.0","694.0","2022.0","2222.0","987.0","323.0","516.0","2746.0"
"2015-02-10","3839.0","190.0","1649.0","724.0","2044.0","2460.0","923.0","312.0","540.0","2891.0"
"2015-02-11","3832.0","142.0","1631.0","751.0","2075.0","2386.0","935.0","294.0","518.0","2903.0"
"2015-02-12","3739.0","160.0","1437.0","657.0","2010.0","2509.0","918.0","280.0","479.0","2731.0"
"2015-02-13","2954.0","114.0","1137.0","487.0","1807.0","1914.0","826.0","224.0","404.0","2462.0"
"2015-02-14","2412.0","65.0","751.0","299.0","1310.0","1536.0","566.0","164.0","254.0","1653.0"
