"date","Lyme_disease","Borrelia","Erythema_chronicum_migrans","Fever","Ixodes","Lyme_disease_controversy","Headache","Delayed_onset_muscle_soreness","Ixodes_ricinus","Vaccine"
"2010-04-13","5981.0","226.0","350.0","3814.0","85.0","14.0","1972.0","825.0","63.0","1671.0"
"2010-04-14","5677.0","212.0","291.0","3471.0","227.0","11.0","1970.0","786.0","105.0","1663.0"
"2010-04-15","5934.0","164.0","325.0","3611.0","77.0","12.0","2055.0","797.0","82.0","1799.0"
"2010-04-16","6134.0","166.0","317.0","3646.0","96.0","15.0","2070.0","811.0","101.0","1734.0"
"2010-04-17","4982.0","140.0","282.0","3101.0","78.0","8.0","1912.0","615.0","71.0","1212.0"
"2010-04-18","4374.0","158.0","286.0","3188.0","81.0","11.0","1746.0","647.0","84.0","1207.0"
"2010-04-19","6061.0","178.0","357.0","3618.0","72.0","5.0","2075.0","731.0","92.0","1708.0"
"2010-04-20","6080.0","254.0","358.0","3997.0","96.0","10.0","1971.0","751.0","86.0","1810.0"
"2010-04-21","5816.0","205.0","329.0","3973.0","78.0","7.0","2093.0","816.0","87.0","1815.0"
"2010-04-22","6155.0","204.0","339.0","3746.0","75.0","18.0","2021.0","822.0","74.0","1818.0"
"2010-04-23","6373.0","262.0","339.0","3866.0","74.0","21.0","2198.0","827.0","68.0","1733.0"
"2010-04-24","4906.0","163.0","278.0","3389.0","42.0","18.0","2107.0","594.0","61.0","1161.0"
"2010-04-25","5322.0","180.0","295.0","3659.0","59.0","19.0","2167.0","690.0","64.0","1447.0"
"2010-04-26","7149.0","227.0","396.0","4697.0","99.0","14.0","2569.0","867.0","88.0","1910.0"
"2010-04-27","7182.0","252.0","450.0","4560.0","104.0","8.0","2393.0","880.0","97.0","1946.0"
"2010-04-28","6295.0","218.0","346.0","4455.0","62.0","6.0","2281.0","871.0","81.0","2195.0"
"2010-04-29","6140.0","236.0","334.0","4041.0","102.0","14.0","2113.0","856.0","116.0","2028.0"
"2010-04-30","6311.0","184.0","404.0","3770.0","92.0","7.0","2060.0","744.0","110.0","1867.0"
"2010-05-01","4757.0","141.0","278.0","3140.0","87.0","8.0","1881.0","585.0","78.0","1335.0"
"2010-05-02","5838.0","198.0","330.0","3502.0","85.0","12.0","1907.0","651.0","98.0","1609.0"
"2010-05-03","7825.0","241.0","463.0","4214.0","102.0","13.0","2288.0","802.0","108.0","1947.0"
"2010-05-04","7720.0","271.0","439.0","4018.0","105.0","8.0","2260.0","791.0","138.0","2016.0"
"2010-05-05","6723.0","226.0","423.0","3649.0","96.0","9.0","2109.0","815.0","80.0","1752.0"
"2010-05-06","7112.0","218.0","426.0","3645.0","116.0","6.0","2130.0","839.0","107.0","1966.0"
"2010-05-07","6969.0","221.0","448.0","3633.0","109.0","20.0","2105.0","707.0","86.0","1993.0"
"2010-05-08","6059.0","156.0","341.0","3029.0","79.0","11.0","1854.0","572.0","87.0","1248.0"
"2010-05-09","4943.0","147.0","333.0","2813.0","69.0","4.0","1803.0","566.0","175.0","1228.0"
"2010-05-10","7139.0","210.0","449.0","3767.0","82.0","7.0","2181.0","769.0","113.0","1909.0"
"2010-05-11","6480.0","176.0","404.0","3493.0","78.0","7.0","2152.0","778.0","106.0","1866.0"
"2010-05-12","6869.0","231.0","370.0","3438.0","74.0","6.0","2077.0","809.0","83.0","2881.0"
"2010-05-13","5675.0","161.0","285.0","2970.0","52.0","8.0","1790.0","710.0","79.0","1467.0"
"2010-05-14","5467.0","170.0","327.0","2935.0","64.0","15.0","1804.0","711.0","82.0","1395.0"
"2010-05-15","5593.0","133.0","318.0","2845.0","63.0","11.0","1789.0","667.0","91.0","1261.0"
"2010-05-16","6420.0","172.0","367.0","2952.0","83.0","6.0","1820.0","621.0","118.0","1198.0"
"2010-05-17","7189.0","204.0","450.0","3407.0","75.0","5.0","2140.0","738.0","119.0","1697.0"
"2010-05-18","5680.0","132.0","339.0","2821.0","57.0","8.0","1678.0","669.0","65.0","1520.0"
"2010-05-19","5166.0","158.0","310.0","2749.0","60.0","10.0","1583.0","703.0","72.0","0.0"
"2010-05-20","7183.0","218.0","374.0","3403.0","104.0","6.0","2052.0","844.0","98.0","1822.0"
"2010-05-21","7404.0","211.0","402.0","3153.0","106.0","6.0","1972.0","765.0","100.0","1671.0"
"2010-05-22","6596.0","164.0","328.0","2963.0","74.0","14.0","1822.0","606.0","106.0","1091.0"
"2010-05-23","8425.0","189.0","420.0","3228.0","85.0","6.0","1854.0","568.0","79.0","1262.0"
"2010-05-24","8395.0","193.0","522.0","3425.0","99.0","12.0","2061.0","785.0","101.0","1734.0"
"2010-05-25","10056.0","225.0","507.0","3508.0","84.0","8.0","2096.0","789.0","109.0","1841.0"
"2010-05-26","8512.0","239.0","525.0","3501.0","70.0","6.0","2048.0","902.0","107.0","1918.0"
"2010-05-27","6966.0","205.0","461.0","2994.0","77.0","5.0","1829.0","822.0","91.0","1643.0"
"2010-05-28","5860.0","148.0","341.0","2546.0","69.0","10.0","1566.0","614.0","77.0","1198.0"
"2010-05-29","6417.0","128.0","418.0","3001.0","80.0","10.0","1741.0","634.0","91.0","973.0"
"2010-05-30","6153.0","141.0","351.0","2762.0","66.0","5.0","1718.0","597.0","91.0","1060.0"
"2010-05-31","6878.0","174.0","395.0","3137.0","76.0","8.0","1975.0","676.0","115.0","1445.0"
"2010-06-01","9459.0","243.0","612.0","3341.0","91.0","9.0","2005.0","814.0","112.0","1576.0"
"2010-06-02","9641.0","230.0","559.0","3571.0","104.0","12.0","2009.0","721.0","98.0","1587.0"
"2010-06-03","11879.0","195.0","555.0","3288.0","100.0","6.0","2065.0","876.0","91.0","1558.0"
"2010-06-04","11711.0","205.0","584.0","3141.0","94.0","6.0","1851.0","801.0","121.0","1429.0"
"2010-06-05","13164.0","179.0","575.0","2940.0","83.0","14.0","1799.0","666.0","119.0","993.0"
"2010-06-06","8863.0","187.0","541.0","3087.0","72.0","7.0","1843.0","683.0","107.0","1137.0"
"2010-06-07","9091.0","304.0","610.0","3624.0","96.0","6.0","2082.0","843.0","124.0","1559.0"
"2010-06-08","8119.0","194.0","522.0","3108.0","101.0","11.0","1968.0","780.0","111.0","1570.0"
"2010-06-09","7315.0","190.0","541.0","2950.0","63.0","14.0","1718.0","860.0","92.0","1499.0"
"2010-06-10","7111.0","171.0","542.0","2946.0","80.0","13.0","1806.0","783.0","82.0","1420.0"
"2010-06-11","4157.0","109.0","311.0","1924.0","57.0","7.0","1102.0","390.0","56.0","830.0"
"2010-06-12","1260.0","33.0","96.0","571.0","12.0","0.0","365.0","106.0","14.0","217.0"
"2010-06-13","1041.0","28.0","79.0","475.0","6.0","2.0","278.0","109.0","19.0","177.0"
"2010-06-14","1593.0","38.0","89.0","594.0","13.0","1.0","389.0","134.0","35.0","283.0"
"2010-06-15","3906.0","87.0","255.0","1390.0","50.0","3.0","893.0","342.0","68.0","594.0"
"2010-06-16","5020.0","114.0","368.0","2198.0","55.0","10.0","1201.0","553.0","85.0","944.0"
"2010-06-17","13946.0","236.0","647.0","3033.0","341.0","11.0","1733.0","804.0","10879.0","1133.0"
"2010-06-18","7072.0","159.0","491.0","2790.0","79.0","4.0","1580.0","671.0","799.0","1130.0"
"2010-06-19","6329.0","168.0","473.0","2730.0","62.0","9.0","1611.0","664.0","154.0","889.0"
"2010-06-20","6372.0","166.0","446.0","2711.0","57.0","7.0","1654.0","576.0","122.0","936.0"
"2010-06-21","8603.0","203.0","604.0","3380.0","71.0","7.0","2035.0","787.0","148.0","1568.0"
"2010-06-22","7564.0","178.0","494.0","3071.0","91.0","9.0","1809.0","769.0","117.0","1359.0"
"2010-06-23","7265.0","173.0","568.0","3308.0","58.0","8.0","1886.0","773.0","108.0","1379.0"
"2010-06-24","6250.0","158.0","473.0","2641.0","48.0","8.0","1575.0","711.0","85.0","1248.0"
"2010-06-25","6181.0","149.0","458.0","2634.0","55.0","9.0","1508.0","625.0","97.0","1035.0"
"2010-06-26","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2010-06-27","1996.0","32.0","125.0","1036.0","18.0","3.0","629.0","197.0","93.0","286.0"
"2010-06-28","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2010-06-29","7741.0","217.0","533.0","3250.0","83.0","3.0","1926.0","709.0","113.0","1303.0"
"2010-06-30","7453.0","229.0","544.0","2965.0","53.0","5.0","1848.0","841.0","91.0","1229.0"
"2010-07-01","6800.0","145.0","465.0","2862.0","72.0","10.0","1843.0","773.0","87.0","1162.0"
"2010-07-02","6606.0","152.0","450.0","2845.0","39.0","5.0","1697.0","738.0","83.0","1035.0"
"2010-07-03","4754.0","126.0","297.0","2348.0","47.0","6.0","1432.0","459.0","73.0","795.0"
"2010-07-04","4607.0","117.0","338.0","2253.0","62.0","4.0","1441.0","493.0","89.0","830.0"
"2010-07-05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2010-07-06","6668.0","186.0","496.0","2935.0","87.0","6.0","1639.0","585.0","72.0","1129.0"
"2010-07-07","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2010-07-08","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2010-07-09","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2010-07-10","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2010-07-11","4973.0","155.0","385.0","2390.0","45.0","5.0","1376.0","444.0","90.0","803.0"
"2010-07-12","6300.0","148.0","477.0","2683.0","38.0","10.0","1883.0","596.0","70.0","963.0"
"2010-07-13","6782.0","153.0","507.0","2997.0","53.0","4.0","1827.0","675.0","80.0","1059.0"
"2010-07-14","6374.0","167.0","504.0","2809.0","50.0","3.0","1662.0","730.0","80.0","983.0"
"2010-07-15","6073.0","160.0","449.0","2627.0","46.0","3.0","1645.0","693.0","85.0","994.0"
"2010-07-16","5992.0","194.0","388.0","2558.0","47.0","5.0","1618.0","584.0","78.0","972.0"
"2010-07-17","5269.0","201.0","373.0","2410.0","36.0","7.0","1471.0","513.0","58.0","781.0"
"2010-07-18","5511.0","132.0","329.0","2556.0","46.0","4.0","1503.0","586.0","86.0","779.0"
"2010-07-19","6612.0","159.0","442.0","2940.0","55.0","5.0","1755.0","691.0","108.0","1001.0"
"2010-07-20","6783.0","174.0","440.0","2826.0","44.0","8.0","1679.0","617.0","80.0","1225.0"
"2010-07-21","6455.0","184.0","445.0","2860.0","46.0","1.0","1717.0","701.0","70.0","1112.0"
"2010-07-22","7500.0","207.0","476.0","3369.0","53.0","6.0","2119.0","914.0","87.0","1315.0"
"2010-07-23","8182.0","197.0","542.0","3544.0","56.0","9.0","2290.0","820.0","131.0","1262.0"
"2010-07-24","6314.0","160.0","429.0","3156.0","69.0","3.0","2404.0","635.0","75.0","1054.0"
"2010-07-25","6312.0","177.0","460.0","3291.0","53.0","8.0","2138.0","710.0","72.0","1152.0"
"2010-07-26","9379.0","277.0","663.0","4511.0","90.0","14.0","2865.0","878.0","117.0","1580.0"
"2010-07-27","9048.0","236.0","613.0","4504.0","65.0","11.0","2481.0","963.0","97.0","1493.0"
"2010-07-28","8509.0","249.0","550.0","4081.0","85.0","12.0","2511.0","993.0","118.0","1643.0"
"2010-07-29","8361.0","234.0","585.0","4266.0","81.0","9.0","2418.0","1067.0","105.0","1567.0"
"2010-07-30","7107.0","202.0","506.0","3537.0","46.0","11.0","2128.0","829.0","98.0","1287.0"
"2010-07-31","6235.0","163.0","428.0","3175.0","57.0","10.0","2220.0","646.0","64.0","1004.0"
"2010-08-01","5751.0","144.0","445.0","3199.0","41.0","9.0","1916.0","640.0","79.0","1017.0"
"2010-08-02","8157.0","253.0","539.0","4405.0","66.0","10.0","2489.0","864.0","115.0","1478.0"
"2010-08-03","8723.0","249.0","573.0","4420.0","79.0","13.0","2500.0","1061.0","118.0","1656.0"
"2010-08-04","8244.0","211.0","598.0","4482.0","62.0","12.0","2623.0","996.0","125.0","1683.0"
"2010-08-05","8257.0","226.0","566.0","4205.0","73.0","11.0","2429.0","1097.0","101.0","1567.0"
"2010-08-06","7973.0","205.0","455.0","3885.0","76.0","6.0","2266.0","925.0","124.0","1350.0"
"2010-08-07","5583.0","161.0","373.0","3153.0","37.0","10.0","1939.0","679.0","101.0","1004.0"
"2010-08-08","5856.0","171.0","396.0","3365.0","51.0","12.0","2217.0","615.0","73.0","1006.0"
"2010-08-09","8767.0","249.0","644.0","4298.0","56.0","14.0","2592.0","858.0","97.0","1432.0"
"2010-08-10","8885.0","236.0","542.0","4360.0","54.0","13.0","2593.0","894.0","80.0","1526.0"
"2010-08-11","8063.0","270.0","565.0","4221.0","65.0","15.0","2304.0","958.0","112.0","1463.0"
"2010-08-12","7472.0","205.0","523.0","3951.0","56.0","13.0","2320.0","941.0","98.0","1699.0"
"2010-08-13","7001.0","235.0","472.0","3798.0","99.0","8.0","2202.0","878.0","85.0","1580.0"
"2010-08-14","5367.0","219.0","357.0","3073.0","38.0","5.0","1981.0","635.0","78.0","1019.0"
"2010-08-15","5667.0","144.0","389.0","3678.0","52.0","4.0","2119.0","661.0","89.0","1206.0"
"2010-08-16","7769.0","232.0","564.0","4808.0","60.0","29.0","2721.0","1004.0","99.0","1577.0"
"2010-08-17","8440.0","281.0","561.0","4695.0","66.0","17.0","2791.0","1042.0","125.0","1970.0"
"2010-08-18","7887.0","231.0","551.0","4530.0","67.0","10.0","2346.0","1113.0","81.0","1569.0"
"2010-08-19","7355.0","223.0","509.0","4130.0","79.0","19.0","2618.0","989.0","145.0","1643.0"
"2010-08-20","7047.0","196.0","508.0","3732.0","67.0","11.0","2304.0","874.0","93.0","1334.0"
"2010-08-21","5736.0","192.0","435.0","3519.0","47.0","7.0","1920.0","708.0","69.0","1039.0"
"2010-08-22","5835.0","179.0","411.0","3709.0","42.0","10.0","2179.0","711.0","90.0","1112.0"
"2010-08-23","8030.0","250.0","569.0","4346.0","53.0","10.0","2456.0","1017.0","133.0","1390.0"
"2010-08-24","8521.0","256.0","562.0","4644.0","52.0","13.0","2515.0","1202.0","110.0","1682.0"
"2010-08-25","7483.0","231.0","542.0","4334.0","320.0","11.0","2420.0","1099.0","89.0","1578.0"
"2010-08-26","7399.0","254.0","443.0","4458.0","126.0","14.0","2356.0","1031.0","104.0","1686.0"
"2010-08-27","6524.0","218.0","409.0","4244.0","52.0","7.0","2006.0","969.0","72.0","1407.0"
"2010-08-28","5403.0","139.0","335.0","3304.0","58.0","4.0","1888.0","733.0","67.0","1091.0"
"2010-08-29","5550.0","141.0","361.0","3421.0","42.0","6.0","2004.0","734.0","103.0","1160.0"
"2010-08-30","7863.0","224.0","527.0","4659.0","49.0","9.0","2642.0","950.0","76.0","1543.0"
"2010-08-31","7747.0","227.0","490.0","4699.0","60.0","12.0","2515.0","892.0","90.0","1856.0"
"2010-09-01","7506.0","276.0","513.0","4710.0","58.0","7.0","2367.0","1109.0","102.0","1702.0"
"2010-09-02","7709.0","181.0","494.0","4512.0","75.0","14.0","2392.0","1121.0","94.0","1661.0"
"2010-09-03","7376.0","207.0","484.0","3958.0","54.0","18.0","2139.0","855.0","95.0","1546.0"
"2010-09-04","5502.0","168.0","349.0","3534.0","32.0","8.0","1856.0","707.0","81.0","976.0"
"2010-09-05","5272.0","152.0","330.0","3445.0","32.0","5.0","1903.0","765.0","83.0","1111.0"
"2010-09-06","6434.0","206.0","464.0","4278.0","40.0","8.0","2371.0","956.0","66.0","1415.0"
"2010-09-07","7532.0","218.0","527.0","4684.0","42.0","14.0","2351.0","973.0","85.0","1682.0"
"2010-09-08","8852.0","243.0","604.0","5690.0","86.0","13.0","2411.0","1173.0","106.0","1824.0"
"2010-09-09","7767.0","262.0","469.0","4411.0","81.0","8.0","2375.0","1072.0","98.0","1648.0"
"2010-09-10","6823.0","197.0","440.0","3864.0","75.0","9.0","2146.0","878.0","84.0","1396.0"
"2010-09-11","5157.0","159.0","289.0","3412.0","53.0","6.0","1843.0","695.0","102.0","1038.0"
"2010-09-12","5432.0","173.0","357.0","4069.0","74.0","5.0","2024.0","814.0","66.0","1308.0"
"2010-09-13","7965.0","236.0","543.0","5288.0","67.0","11.0","2715.0","1045.0","112.0","1939.0"
"2010-09-14","7731.0","250.0","528.0","5133.0","53.0","9.0","2604.0","1156.0","112.0","2142.0"
"2010-09-15","7479.0","282.0","505.0","5194.0","53.0","9.0","2560.0","1100.0","95.0","2012.0"
"2010-09-16","7231.0","232.0","392.0","5154.0","67.0","9.0","2569.0","1238.0","77.0","1922.0"
"2010-09-17","6832.0","277.0","433.0","4420.0","48.0","5.0","2234.0","1076.0","71.0","1816.0"
"2010-09-18","5052.0","152.0","285.0","3764.0","33.0","11.0","1869.0","745.0","44.0","1266.0"
"2010-09-19","5176.0","210.0","326.0","4293.0","32.0","8.0","2270.0","934.0","63.0","1454.0"
"2010-09-20","7211.0","301.0","450.0","5315.0","85.0","9.0","2662.0","1212.0","92.0","2041.0"
"2010-09-21","7336.0","218.0","418.0","5455.0","72.0","10.0","2560.0","1372.0","82.0","2484.0"
"2010-09-22","7436.0","273.0","436.0","5252.0","58.0","13.0","2478.0","1187.0","81.0","2149.0"
"2010-09-23","7315.0","238.0","388.0","5045.0","56.0","4.0","2495.0","1126.0","85.0","2100.0"
"2010-09-24","17324.0","230.0","447.0","4748.0","52.0","5.0","2213.0","941.0","94.0","1787.0"
"2010-09-25","6771.0","152.0","279.0","3713.0","49.0","19.0","1883.0","760.0","81.0","1253.0"
"2010-09-26","6135.0","191.0","353.0","4139.0","46.0","10.0","2159.0","902.0","77.0","1591.0"
"2010-09-27","9132.0","226.0","480.0","5673.0","60.0","15.0","2838.0","961.0","63.0","2007.0"
"2010-09-28","8314.0","250.0","554.0","5760.0","60.0","18.0","2636.0","1076.0","69.0","2266.0"
"2010-09-29","7429.0","250.0","565.0","5291.0","57.0","11.0","2465.0","1160.0","108.0","2125.0"
"2010-09-30","6825.0","232.0","487.0","4954.0","76.0","6.0","2353.0","1120.0","88.0","2058.0"
"2010-10-01","6261.0","201.0","326.0","4251.0","50.0","10.0","2180.0","932.0","88.0","1596.0"
"2010-10-02","4605.0","190.0","269.0","3754.0","43.0","7.0","1962.0","700.0","57.0","1314.0"
"2010-10-03","4558.0","187.0","285.0","4028.0","76.0","4.0","2171.0","734.0","78.0","1455.0"
"2010-10-04","6582.0","244.0","360.0","5047.0","81.0","8.0","2574.0","986.0","84.0","1929.0"
"2010-10-05","6817.0","244.0","434.0","5128.0","72.0","9.0","2426.0","1069.0","59.0","2236.0"
"2010-10-06","7152.0","249.0","401.0","5169.0","65.0","9.0","2417.0","1165.0","99.0","2332.0"
"2010-10-07","6532.0","245.0","362.0","4796.0","64.0","8.0","2319.0","1136.0","77.0","1965.0"
"2010-10-08","6007.0","199.0","366.0","4476.0","56.0","9.0","2079.0","895.0","75.0","1845.0"
"2010-10-09","4282.0","139.0","251.0","3521.0","37.0","5.0","1771.0","636.0","68.0","1203.0"
"2010-10-10","4650.0","162.0","342.0","3920.0","49.0","10.0","2030.0","792.0","68.0","1554.0"
"2010-10-11","7283.0","245.0","419.0","5007.0","48.0","6.0","2536.0","977.0","80.0","2107.0"
"2010-10-12","7126.0","256.0","461.0","5351.0","66.0","13.0","2628.0","1030.0","76.0","2471.0"
"2010-10-13","6621.0","233.0","432.0","4794.0","53.0","7.0","2407.0","1091.0","84.0","2234.0"
"2010-10-14","6779.0","241.0","390.0","4708.0","58.0","10.0","2287.0","1131.0","75.0","2248.0"
"2010-10-15","5995.0","247.0","391.0","4170.0","56.0","4.0","2167.0","883.0","73.0","1804.0"
"2010-10-16","6426.0","216.0","283.0","3440.0","43.0","21.0","1889.0","620.0","64.0","1338.0"
"2010-10-17","5558.0","200.0","293.0","3668.0","55.0","12.0","2137.0","788.0","76.0","1590.0"
"2010-10-18","7534.0","219.0","467.0","5004.0","75.0","13.0","2694.0","1083.0","78.0","2379.0"
"2010-10-19","7137.0","268.0","415.0","4956.0","62.0","3.0","2441.0","1062.0","75.0","2173.0"
"2010-10-20","6783.0","225.0","361.0","4967.0","48.0","4.0","2410.0","1183.0","81.0","2457.0"
"2010-10-21","6310.0","280.0","388.0","4771.0","67.0","12.0","2310.0","992.0","72.0","2112.0"
"2010-10-22","5905.0","209.0","338.0","3960.0","57.0","9.0","2071.0","894.0","50.0","1958.0"
"2010-10-23","4686.0","155.0","238.0","3449.0","57.0","10.0","1916.0","627.0","70.0","1365.0"
"2010-10-24","4787.0","185.0","272.0","3796.0","46.0","11.0","1994.0","660.0","75.0","1529.0"
"2010-10-25","7133.0","269.0","387.0","4746.0","52.0","7.0","2712.0","1045.0","84.0","2224.0"
"2010-10-26","7242.0","285.0","385.0","5065.0","62.0","9.0","2620.0","1000.0","84.0","2182.0"
"2010-10-27","6634.0","272.0","385.0","4815.0","40.0","13.0","2403.0","1031.0","97.0","2168.0"
"2010-10-28","6844.0","230.0","368.0","4954.0","67.0","6.0","2545.0","1241.0","76.0","2317.0"
"2010-10-29","5558.0","220.0","347.0","4091.0","61.0","6.0","2086.0","856.0","76.0","1754.0"
"2010-10-30","5288.0","144.0","260.0","3341.0","47.0","10.0","1729.0","632.0","68.0","1296.0"
"2010-10-31","5217.0","134.0","266.0","3778.0","48.0","9.0","2120.0","737.0","74.0","1534.0"
"2010-11-01","6865.0","240.0","384.0","5018.0","66.0","4.0","2509.0","963.0","83.0","2255.0"
"2010-11-02","6692.0","283.0","403.0","5338.0","74.0","9.0","2450.0","1018.0","87.0","2276.0"
"2010-11-03","6472.0","256.0","358.0","6824.0","56.0","5.0","2249.0","1056.0","68.0","2088.0"
"2010-11-04","6834.0","257.0","435.0","5099.0","71.0","11.0","2333.0","1162.0","93.0","2165.0"
"2010-11-05","6002.0","195.0","345.0","4343.0","37.0","2.0","2270.0","885.0","63.0","1805.0"
"2010-11-06","4248.0","148.0","237.0","3404.0","43.0","7.0","1901.0","590.0","73.0","1380.0"
"2010-11-07","4667.0","161.0","270.0","3824.0","65.0","7.0","1945.0","797.0","72.0","1639.0"
"2010-11-08","6353.0","243.0","360.0","5195.0","65.0","8.0","2522.0","988.0","67.0","2244.0"
"2010-11-09","6221.0","256.0","381.0","5154.0","45.0","7.0","2480.0","960.0","86.0","2413.0"
"2010-11-10","6323.0","247.0","393.0","5055.0","55.0","10.0","2478.0","1091.0","69.0","2225.0"
"2010-11-11","5861.0","288.0","321.0","4869.0","62.0","8.0","2656.0","988.0","72.0","2056.0"
"2010-11-12","7460.0","254.0","329.0","4291.0","60.0","15.0","2334.0","992.0","35.0","1820.0"
"2010-11-13","4479.0","193.0","280.0","3529.0","62.0","6.0","1983.0","612.0","73.0","1350.0"
"2010-11-14","4767.0","192.0","233.0","3644.0","39.0","6.0","1969.0","663.0","52.0","1421.0"
"2010-11-15","6267.0","219.0","369.0","4608.0","43.0","5.0","2524.0","859.0","68.0","2036.0"
"2010-11-16","6231.0","205.0","383.0","4633.0","56.0","8.0","2374.0","870.0","85.0","2216.0"
"2010-11-17","6107.0","226.0","383.0","4832.0","67.0","7.0","2374.0","1006.0","60.0","2378.0"
"2010-11-18","6187.0","248.0","340.0","4640.0","60.0","11.0","2444.0","1178.0","68.0","2326.0"
"2010-11-19","5514.0","232.0","310.0","3985.0","41.0","11.0","2226.0","831.0","55.0","1931.0"
"2010-11-20","4422.0","145.0","242.0","3526.0","65.0","6.0","1892.0","674.0","56.0","1394.0"
"2010-11-21","4455.0","173.0","249.0","3987.0","43.0","11.0","2056.0","781.0","77.0","1657.0"
"2010-11-22","6116.0","270.0","338.0","4914.0","83.0","15.0","2560.0","946.0","79.0","2258.0"
"2010-11-23","5943.0","264.0","315.0","4866.0","68.0","13.0","2395.0","895.0","78.0","2263.0"
"2010-11-24","5231.0","229.0","305.0","4641.0","65.0","8.0","2272.0","900.0","57.0","2015.0"
"2010-11-25","4326.0","176.0","245.0","4003.0","47.0","7.0","2033.0","841.0","59.0","1700.0"
"2010-11-26","4478.0","172.0","255.0","3685.0","47.0","14.0","2071.0","671.0","78.0","1635.0"
"2010-11-27","5101.0","133.0","256.0","3564.0","50.0","10.0","1921.0","563.0","51.0","1297.0"
"2010-11-28","4624.0","175.0","267.0","4001.0","49.0","13.0","2112.0","708.0","58.0","1811.0"
"2010-11-29","6021.0","262.0","356.0","5019.0","53.0","8.0","2515.0","895.0","76.0","2295.0"
"2010-11-30","6150.0","222.0","426.0","5175.0","47.0","9.0","2470.0","1062.0","85.0","2501.0"
"2010-12-01","5672.0","263.0","338.0","5252.0","71.0","8.0","2477.0","1137.0","63.0","2454.0"
"2010-12-02","5485.0","260.0","272.0","4694.0","63.0","14.0","2292.0","948.0","56.0","2171.0"
"2010-12-03","5035.0","232.0","260.0","4194.0","58.0","10.0","2166.0","798.0","59.0","1818.0"
"2010-12-04","4060.0","165.0","206.0","3956.0","36.0","9.0","1979.0","703.0","39.0","1266.0"
"2010-12-05","5004.0","202.0","275.0","4340.0","54.0","8.0","2206.0","773.0","46.0","1636.0"
"2010-12-06","5666.0","236.0","299.0","5417.0","57.0","13.0","2621.0","901.0","57.0","2300.0"
"2010-12-07","5490.0","230.0","272.0","5660.0","58.0","5.0","2456.0","891.0","52.0","2324.0"
"2010-12-08","5811.0","271.0","266.0","5942.0","64.0","8.0","2617.0","1169.0","68.0","2486.0"
"2010-12-09","5468.0","271.0","296.0","5592.0","57.0","6.0","2452.0","939.0","67.0","2313.0"
"2010-12-10","5523.0","211.0","250.0","5878.0","46.0","7.0","2639.0","961.0","39.0","1969.0"
"2010-12-11","3994.0","179.0","203.0","4638.0","26.0","8.0","2130.0","659.0","57.0","1537.0"
"2010-12-12","4139.0","190.0","232.0","5071.0","56.0","7.0","2291.0","768.0","58.0","1797.0"
"2010-12-13","5316.0","274.0","260.0","6132.0","44.0","9.0","2528.0","902.0","62.0","2171.0"
"2010-12-14","5284.0","247.0","263.0","6201.0","54.0","4.0","2374.0","1093.0","47.0","2283.0"
"2010-12-15","5174.0","213.0","252.0","5997.0","42.0","12.0","2462.0","890.0","56.0","2122.0"
"2010-12-16","4973.0","257.0","255.0","5621.0","31.0","5.0","2408.0","885.0","62.0","2138.0"
"2010-12-17","3979.0","193.0","180.0","4987.0","46.0","9.0","2106.0","648.0","57.0","1610.0"
"2010-12-18","3305.0","123.0","151.0","4453.0","29.0","19.0","1960.0","549.0","35.0","1001.0"
"2010-12-19","3432.0","121.0","170.0","4992.0","20.0","8.0","1953.0","598.0","37.0","1170.0"
"2010-12-20","4706.0","186.0","199.0","6163.0","26.0","5.0","2364.0","800.0","60.0","1503.0"
"2010-12-21","4610.0","161.0","188.0","6208.0","44.0","8.0","2381.0","803.0","46.0","1574.0"
"2010-12-22","4413.0","114.0","190.0","5811.0","44.0","10.0","2170.0","797.0","50.0","1499.0"
"2010-12-23","3763.0","134.0","167.0","5036.0","36.0","2.0","2122.0","696.0","26.0","1225.0"
"2010-12-24","2848.0","87.0","124.0","3876.0","27.0","3.0","1623.0","540.0","23.0","902.0"
"2010-12-25","2384.0","72.0","101.0","3364.0","21.0","6.0","1265.0","391.0","29.0","722.0"
"2010-12-26","3024.0","115.0","161.0","4594.0","21.0","4.0","1995.0","470.0","36.0","859.0"
"2010-12-27","3615.0","114.0","149.0","5491.0","40.0","4.0","2094.0","564.0","39.0","1028.0"
"2010-12-28","3789.0","126.0","177.0","5695.0","34.0","5.0","2127.0","632.0","29.0","1246.0"
"2010-12-29","4310.0","151.0","193.0","6094.0","29.0","8.0","2303.0","813.0","38.0","1315.0"
"2010-12-30","3976.0","147.0","173.0","5507.0","38.0","5.0","2181.0","828.0","27.0","1215.0"
